feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
0,0.5642379,0.14863274,0.16750075,0.11549126,0.39673716,0.03314147
1,0.42412138,0.057851333,0.10069603,0.06502816,0.32342535,-0.0071768276
2,0.34404626,0.053131253,0.058471207,0.044399504,0.28557506,0.008731749
3,0.4456714,0.036634255,0.06582787,0.043423187,0.37984353,-0.006788932
4,0.269293,0.037131313,0.04507502,0.032422613,0.22421798,0.0047087
5,0.40576878,0.081174225,0.11397121,0.08618652,0.29179758,-0.005012296
6,0.3686915,0.06953718,0.10425069,0.06797573,0.2644408,0.001561448
7,0.5436811,0.06559342,0.08483943,0.06552506,0.45884165,6.835908e-05
8,0.43156627,0.08646453,0.079280995,0.05912883,0.35228527,0.027335703
9,0.28813574,0.040480897,0.06951682,0.04271157,0.21861891,-0.002230674
10,0.21188495,0.027502896,0.042149104,0.031112611,0.16973585,-0.003609715
11,0.43241715,0.05409363,0.059928983,0.042775508,0.37248817,0.011318121
12,0.49491927,0.07315701,0.091464564,0.067241706,0.40345472,0.0059153065
13,0.46965423,0.068072155,0.1113032,0.075746834,0.35835102,-0.007674679
14,0.3800852,0.053869884,0.09175129,0.06629938,0.2883339,-0.012429494
15,0.46578643,0.04035683,0.05349001,0.042043515,0.4122964,-0.0016866848
16,0.42929122,0.062228885,0.06888279,0.05102342,0.36040843,0.011205465
17,0.47468978,0.11455945,0.1004356,0.07888868,0.37425417,0.035670772
18,0.52408856,0.11426965,0.11862361,0.09474229,0.40546495,0.01952736
19,0.45686743,0.06608775,0.08816541,0.063176006,0.36870202,0.0029117465
20,0.51433516,0.026095198,0.06719656,0.046422906,0.4471386,-0.020327708
21,0.41831496,0.050660353,0.06789239,0.054334436,0.35042256,-0.0036740825
22,0.5308396,0.068841204,0.119946964,0.06985701,0.41089267,-0.0010158047
23,0.41772056,0.0051695183,0.028164148,0.019113267,0.3895564,-0.013943749
24,0.44477177,0.105084255,0.086836,0.06572793,0.35793576,0.03935633
25,0.5078231,0.058818035,0.07983755,0.060865995,0.42798555,-0.0020479597
26,0.52552056,0.07525571,0.09394414,0.066231355,0.43157643,0.009024352
27,0.26916602,0.053060383,0.051728867,0.041193977,0.21743715,0.011866406
28,0.62352496,0.101091534,0.14264433,0.102616474,0.48088062,-0.0015249401
29,0.40085807,0.06420418,0.0674735,0.046764903,0.33338457,0.017439276
30,0.39323738,0.13346545,0.124337815,0.0910915,0.26889956,0.042373955
31,0.37351948,0.06910215,0.069340765,0.054532755,0.3041787,0.014569398
32,0.43416455,0.053670783,0.06565616,0.053146,0.3685084,0.00052478164
33,0.34362555,0.025578259,0.053439617,0.03718909,0.29018593,-0.01161083
34,0.4991279,0.036982987,0.07540199,0.05566445,0.4237259,-0.018681463
35,0.4593141,0.056590565,0.072490394,0.05270335,0.3868237,0.0038872138
36,0.3761733,0.03607266,0.0572464,0.041573573,0.3189269,-0.0055009127
37,0.54182655,0.06012458,0.060157727,0.043202896,0.48166883,0.016921684
38,0.33531052,0.09661568,0.09101258,0.06334527,0.24429794,0.03327041
39,0.5346724,0.08645328,0.12444032,0.0888913,0.41023207,-0.0024380162
40,0.29429793,0.087894455,0.077798225,0.043055706,0.21649972,0.04483875
41,0.45185727,0.10047077,0.0982416,0.06464528,0.35361567,0.035825484
42,0.38284954,0.030183353,0.05897431,0.042158656,0.32387525,-0.011975303
43,0.59033835,0.121560015,0.12932605,0.1038736,0.4610123,0.017686412
44,0.44840384,0.056377828,0.09037223,0.06340225,0.3580316,-0.0070244223
45,0.48607066,0.097023286,0.12110735,0.07548603,0.36496332,0.02153726
46,0.47067302,0.04004389,0.06287608,0.04315841,0.40779695,-0.0031145178
47,0.6589988,0.071818724,0.11461712,0.08020854,0.5443817,-0.008389816
48,0.46773297,0.032066267,0.067748934,0.045608446,0.39998403,-0.013542179
49,0.5567364,0.043107815,0.07741384,0.053259764,0.47932255,-0.010151949
50,0.4850406,0.07262738,0.09124191,0.06650732,0.3937987,0.0061200634
51,0.5158664,0.043243065,0.08683058,0.05536117,0.4290358,-0.012118105
52,0.3415892,0.05256158,0.062152885,0.046483893,0.27943632,0.006077688
53,0.5712458,0.050820757,0.071441166,0.051072292,0.49980462,-0.00025153533
54,0.47926545,0.06496077,0.100566894,0.069105275,0.37869856,-0.0041445047
55,0.54189926,0.109425314,0.10780965,0.082836,0.4340896,0.026589312
56,0.46516547,0.057379514,0.113843985,0.07553559,0.3513215,-0.018156074
57,0.45633668,0.059771284,0.08882699,0.059392653,0.3675097,0.00037863106
58,0.4309721,0.031237017,0.06949645,0.04715831,0.36147565,-0.015921291
59,0.5061545,0.08769564,0.13884085,0.098014936,0.36731362,-0.010319293
60,0.32143277,0.024180086,0.051409382,0.032922313,0.27002338,-0.008742226
61,0.22852038,0.007211354,0.054106504,0.034928266,0.17441387,-0.027716912
62,0.43061653,0.07894192,0.07034631,0.05267276,0.3602702,0.02626916
63,0.49132252,0.05599142,0.10370547,0.07399159,0.38761705,-0.01800017
64,0.42108086,0.059096783,0.072892316,0.050794527,0.34818855,0.008302256
65,0.4173185,0.037791815,0.06395571,0.04099774,0.3533628,-0.0032059252
66,0.43974048,0.07839067,0.06804218,0.048915386,0.3716983,0.029475287
67,0.501958,0.042579815,0.063781865,0.04745446,0.43817616,-0.0048746467
68,0.4051694,0.06332124,0.08922334,0.06887275,0.31594604,-0.0055515096
69,0.21760087,0.038139213,0.057730727,0.04181264,0.15987015,-0.0036734268
70,0.38306782,0.028334366,0.0831904,0.053069428,0.2998774,-0.024735061
71,0.4338314,0.07539259,0.083576396,0.059615795,0.350255,0.015776794
72,0.41138706,0.049063336,0.08281843,0.050791584,0.32856864,-0.0017282479
73,0.61898345,0.009495615,0.040585376,0.028541699,0.57839805,-0.019046083
74,0.35480112,0.043707326,0.04475169,0.02816016,0.3100494,0.015547166
75,0.54635787,0.05894936,0.07513676,0.05885286,0.47122112,9.649992e-05
76,0.4250205,0.0776768,0.10884946,0.08202854,0.31617102,-0.004351735
77,0.44616145,0.051574897,0.07738445,0.05325946,0.368777,-0.0016845614
78,0.40987808,0.06263405,0.07217081,0.053838853,0.33770728,0.008795198
79,0.4760468,0.008627398,0.045518115,0.026374025,0.4305287,-0.017746627
80,0.41952035,0.05973821,0.053481005,0.041171983,0.36603934,0.018566228
81,0.29969078,0.03473972,0.051688887,0.037648574,0.2480019,-0.002908852
82,0.51382357,0.046583507,0.077357456,0.05116055,0.4364661,-0.0045770444
83,0.3088751,0.08206833,0.07680789,0.06331023,0.23206723,0.018758103
84,0.48345983,0.08159824,0.077216096,0.053823397,0.40624374,0.02777484
85,0.3843375,0.022334618,0.0793271,0.04684471,0.3050104,-0.024510091
86,0.3862072,0.076261334,0.09019358,0.059004158,0.29601362,0.017257176
