feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
0,0.20865196,-0.0041953716,0.032852396,0.019503098,0.17579956,-0.02369847
1,0.17945038,0.023555076,0.03392203,0.025294771,0.14552835,-0.0017396957
2,0.4600301,0.049757868,0.10913988,0.07400447,0.35089022,-0.024246603
3,0.37485263,0.04881432,0.08516197,0.057383586,0.28969067,-0.008569267
4,0.31368288,0.023107322,0.0434359,0.027787782,0.27024698,-0.0046804603
5,0.54407096,0.06837637,0.07448894,0.04626691,0.46958202,0.02210946
6,0.44762987,0.059703205,0.10422962,0.06834067,0.34340024,-0.008637462
7,0.29306874,0.003403812,0.053097595,0.030309908,0.23997115,-0.026906095
8,0.4688634,0.013390792,0.06630965,0.046061378,0.40255374,-0.032670587
9,0.5361103,0.09582398,0.09069766,0.063925005,0.44541264,0.031898975
10,0.47976592,0.10272371,0.1280232,0.08957046,0.3517427,0.013153248
11,0.4569711,0.04468448,0.07630351,0.054165687,0.3806676,-0.009481207
12,0.60820013,0.0755018,0.10801807,0.077435136,0.50018203,-0.0019333363
13,0.45719716,0.06396284,0.08971796,0.07043612,0.3674792,-0.0064732805
14,0.181838,0.03686278,0.06306909,0.043522652,0.118768916,-0.006659873
15,0.6728821,0.12742779,0.12720393,0.09277909,0.54567814,0.034648694
16,0.23837472,0.035283018,0.045822024,0.032755524,0.1925527,0.002527494
17,0.17517251,0.01853479,0.024446595,0.016542876,0.15072592,0.0019919146
18,0.5309594,0.017043633,0.058253635,0.037033483,0.47270578,-0.01998985
19,0.51931167,0.03640383,0.054452226,0.032059196,0.46485943,0.0043446347
20,0.198689,0.045020793,0.04278139,0.032445174,0.1559076,0.012575619
21,0.3837636,0.028779566,0.054044418,0.038976006,0.3297192,-0.01019644
22,0.6246597,0.07646881,0.105619594,0.07488136,0.5190401,0.0015874505
23,0.38710862,0.0377534,0.057881735,0.04415173,0.32922688,-0.0063983314
24,0.58266217,0.047584914,0.097755425,0.0613667,0.48490673,-0.013781786
25,0.43794078,0.08566967,0.11287014,0.08927713,0.32507062,-0.0036074668
26,0.3305183,0.063616574,0.06532647,0.04358843,0.26519185,0.020028144
27,0.28123328,0.045039233,0.071281254,0.048866376,0.20995203,-0.0038271435
28,0.43179676,0.08896424,0.079821676,0.05998823,0.35197508,0.028976008
29,0.39158478,0.06655637,0.07809429,0.05664102,0.3134905,0.009915352
30,0.44584483,0.037756685,0.09512437,0.061477173,0.35072047,-0.023720488
31,0.5474253,0.09259109,0.10038619,0.068979956,0.44703913,0.023611136
32,0.49832016,0.017776724,0.06681589,0.041319866,0.43150428,-0.023543142
33,0.5500368,0.07356021,0.09636735,0.06677477,0.45366943,0.0067854375
34,0.42725134,0.048336066,0.078926116,0.049830392,0.34832522,-0.0014943257
35,0.58076996,0.096167564,0.122943155,0.08198838,0.4578268,0.014179185
36,0.648041,0.088131316,0.08195394,0.06298507,0.56608707,0.025146246
37,0.537165,0.0773029,0.07784616,0.054015193,0.45931882,0.02328771
38,0.46025005,-0.0031259337,0.015031221,0.009726499,0.44521883,-0.012852433
39,0.538693,0.04261586,0.08771313,0.060012694,0.4509799,-0.017396834
40,0.44806477,0.05512955,0.06678194,0.051956818,0.38128284,0.003172733
41,0.34031463,0.059360143,0.074687414,0.056894287,0.2656272,0.0024658553
42,0.59596986,0.09681355,0.10528929,0.078288175,0.49068058,0.018525377
43,0.6045885,0.14292945,0.13372709,0.0946766,0.47086143,0.04825285
44,0.3134822,0.013048244,0.031003583,0.02183714,0.2824786,-0.008788896
45,0.5945831,0.05617427,0.08157089,0.054445077,0.5130122,0.0017291941
46,0.5999682,0.06719684,0.14226851,0.088431634,0.4576997,-0.021234795
47,0.5816071,0.05755689,0.083179295,0.051818885,0.4984278,0.005738005
48,0.5401657,0.05025609,0.105783895,0.073073484,0.43438184,-0.022817396
49,0.33011755,0.025651535,0.045331944,0.033849727,0.2847856,-0.008198192
50,0.23428461,0.03420544,0.053535927,0.038620334,0.18074869,-0.0044148937
51,0.2188785,0.009754465,0.04035611,0.02216028,0.17852238,-0.0124058155
52,0.41253343,0.055230614,0.09980652,0.06825992,0.3127269,-0.013029303
53,0.43438897,0.10637954,0.09987262,0.07063492,0.33451635,0.035744622
54,0.41394675,0.077149674,0.07154515,0.05714796,0.3424016,0.020001713
55,0.54004997,0.08769599,0.08625705,0.0622039,0.45379293,0.025492094
56,0.44243515,0.03759236,0.06527851,0.04959871,0.37715665,-0.01200635
57,0.38081837,0.04991611,0.062157065,0.04730284,0.3186613,0.0026132725
58,0.5431361,0.05179677,0.09512708,0.067495994,0.44800904,-0.015699223
59,0.53185284,0.064837344,0.106942914,0.07344516,0.42490992,-0.00860782
60,0.34366262,0.027951226,0.049662065,0.033156477,0.29400057,-0.0052052513
61,0.38030297,0.0788542,0.08430727,0.06090093,0.2959957,0.017953273
62,0.3279385,0.070899144,0.062392846,0.0445778,0.26554567,0.026321344
63,0.39832613,0.055425417,0.06486367,0.04462058,0.33346248,0.010804836
64,0.28359833,0.037160043,0.05545578,0.035816006,0.22814256,0.0013440363
65,0.63574535,0.073604345,0.13826662,0.086657636,0.49747872,-0.013053291
66,0.39387938,0.045793865,0.07829546,0.04954393,0.3155839,-0.0037500635
67,0.31567094,0.046767876,0.06781682,0.045752198,0.24785411,0.001015678
68,0.43135375,0.014377916,0.041207943,0.024848716,0.3901458,-0.0104708
69,0.31205717,0.08177066,0.070159994,0.050028812,0.24189717,0.031741846
70,0.26874006,0.0472785,0.04613129,0.032325372,0.22260877,0.014953129
71,0.38184363,0.045091297,0.09543344,0.061224803,0.28641018,-0.016133506
72,0.46465454,0.09454,0.113840334,0.082584314,0.3508142,0.011955686
73,0.54543054,0.047322325,0.08199287,0.048598114,0.46343768,-0.001275789
74,0.5214488,0.06969674,0.09726757,0.0729977,0.42418122,-0.0033009574
75,0.28632537,0.031822454,0.04562974,0.03503363,0.24069563,-0.0032111742
76,0.7943756,0.068972416,0.112162106,0.07696896,0.6822135,-0.007996544
77,0.38498285,0.056639723,0.056848273,0.042279273,0.3281346,0.01436045
78,0.46310806,0.05926719,0.086237356,0.061786998,0.3768707,-0.0025198087
79,0.56505203,0.06762775,0.090868615,0.06893196,0.4741834,-0.0013042092
80,0.4468453,0.05416543,0.09864482,0.06149277,0.34820047,-0.0073273405
81,0.40499705,0.0559018,0.074975945,0.05648799,0.3300211,-0.00058618933
82,0.56955,0.074041255,0.09523535,0.06521403,0.47431463,0.008827224
83,0.2866195,0.027989103,0.06791844,0.044798855,0.21870106,-0.016809752
84,0.5275398,0.003363661,0.034870226,0.017073827,0.49266955,-0.013710165
85,0.41606337,0.097870536,0.09097049,0.06591195,0.32509288,0.031958587
86,0.5022469,0.052765355,0.07583192,0.05800956,0.426415,-0.0052442066
87,0.41066924,0.061804093,0.10028859,0.073915236,0.31038064,-0.012111142
88,0.3417206,0.088160284,0.07105212,0.0532486,0.2706685,0.034911685
89,0.39048582,0.07878445,0.07849646,0.05336654,0.31198937,0.025417909
90,0.15711035,-0.030521583,0.019233609,0.011366035,0.13787673,-0.04188762
91,0.65118414,0.08504507,0.120167024,0.085005015,0.5310171,4.005432e-05
92,0.41470727,0.076685354,0.080213316,0.059501864,0.33449396,0.01718349
93,0.39896074,0.057046875,0.07127914,0.054650735,0.3276816,0.0023961402
94,0.3441352,0.03186684,0.06853624,0.046257816,0.27559894,-0.014390975
95,0.4781545,0.08073338,0.13117373,0.08483746,0.34698078,-0.004104078
96,0.42652878,0.06490068,0.10091847,0.071726605,0.3256103,-0.006825924
97,0.5293198,0.06630539,0.07999122,0.057160534,0.4493286,0.0091448575
98,0.29027626,0.018727547,0.045762625,0.029375074,0.24451363,-0.010647528
99,0.38990867,0.05020067,0.10212325,0.06875256,0.2877854,-0.018551886
