feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
0,0.43086952,0.09750178,0.25723848,0.17705078,0.17363104,-0.07954901
1,0.9840196,0.21410735,0.30081177,0.19651334,0.6832078,0.01759401
2,0.13117456,0.08036062,0.11250423,0.07335328,0.018670335,0.007007338
3,0.5639555,0.06765164,0.13054526,0.0974332,0.43341023,-0.029781565
4,0.07030808,0.04321372,0.027418658,0.01748889,0.042889424,0.025724832
5,0.11333918,0.00015896182,0.05618761,0.04220664,0.057151567,-0.04204768
6,0.27642712,0.08677141,0.057571083,0.041006185,0.21885604,0.04576523
7,0.115418814,0.11640941,0.053865343,0.036774408,0.06155347,0.07963501
8,0.9496277,0.23708901,0.32292265,0.25323752,0.62670505,-0.016148508
9,0.32828668,0.084922664,0.11128314,0.081805855,0.21700354,0.0031168088
10,0.37773785,0.12999393,0.16220601,0.103883125,0.21553184,0.026110806
11,-0.013069724,0.12431275,0.011917574,0.006110081,-0.024987299,0.11820267
12,0.7977518,0.16407451,0.2415045,0.17178866,0.5562473,-0.0077141523
13,1.0844027,0.22732021,0.31482917,0.22536227,0.7695735,0.001957938
14,0.35755354,0.1050015,0.101678416,0.07316711,0.2558751,0.031834394
15,0.43134478,0.1743216,0.23547475,0.16323099,0.19587003,0.011090621
16,0.84291863,0.2241381,0.2515738,0.18687765,0.59134483,0.037260443
17,0.17604454,0.042098492,0.053590912,0.037034415,0.12245363,0.0050640777
18,0.7593467,0.28882858,0.41609877,0.27402693,0.34324795,0.014801651
19,0.82335854,0.3340258,0.39178938,0.28441113,0.43156916,0.049614668
20,0.12071989,0.025722222,0.03284333,0.018688759,0.08787656,0.0070334636
21,0.59605557,0.27870312,0.23087767,0.17416742,0.3651779,0.1045357
22,1.141618,0.2984768,0.40535435,0.28409743,0.73626363,0.014379352
23,0.30022955,0.08185384,0.14713265,0.090875916,0.1530969,-0.009022079
24,1.0123138,0.22660631,0.37981948,0.23282611,0.63249433,-0.0062198043
25,0.96446025,0.27624565,0.3160512,0.22263515,0.64840907,0.053610504
26,1.0070069,0.15501572,0.26243398,0.18291584,0.7445729,-0.027900115
27,0.9298848,0.25000778,0.31395206,0.2070134,0.6159327,0.04299438
28,0.23581642,0.08599445,0.14287467,0.06848905,0.092941746,0.0175054
29,0.9586283,0.46102196,0.52891004,0.34024692,0.42971826,0.120775044
30,0.78300786,0.2109369,0.28522864,0.18096688,0.49777922,0.02997002
31,0.094889745,-0.008505923,0.046512462,0.035637215,0.048377283,-0.044143137
32,0.09983335,0.08163794,0.08017462,0.054386564,0.01965873,0.027251378
33,0.14435504,0.03221167,0.03775481,0.033084713,0.10660023,-0.00087304413
34,0.51733,0.13852635,0.19245002,0.13913283,0.32487997,-0.00060647726
35,0.34414908,0.0553424,0.07624078,0.05870983,0.2679083,-0.0033674315
36,1.2932651,0.49177355,0.6845837,0.49624085,0.6086814,-0.0044673085
37,0.04928025,0.0021167325,0.05395916,0.034717057,-0.0046789125,-0.032600325
38,1.0033308,0.18521468,0.27243024,0.20240748,0.7309006,-0.017192796
39,0.06737864,0.054503627,0.047100205,0.029605737,0.020278435,0.02489789
40,0.86680853,0.17656569,0.2357723,0.17307615,0.6310362,0.003489539
41,0.50846696,0.1486716,0.21198454,0.14416201,0.2964824,0.004509583
42,0.13474847,0.13052562,0.081031576,0.050833642,0.053716898,0.07969198
43,0.7718537,0.28075334,0.33384848,0.22276843,0.4380052,0.05798492
44,0.42813495,0.17794573,0.1448498,0.105303645,0.28328514,0.07264209
45,0.07598568,0.0286115,0.035599113,0.024622766,0.040386565,0.0039887335
46,0.60374236,0.18833345,0.21592934,0.16397539,0.38781303,0.024358064
47,0.34831175,0.1120269,0.1626169,0.11171891,0.18569486,0.0003079921
48,0.9197616,0.27694952,0.33096874,0.21525434,0.58879286,0.06169519
49,0.4830754,0.17116047,0.20521572,0.13783808,0.2778597,0.033322394
50,0.036298808,0.18445207,0.040402293,0.024668008,-0.0041034855,0.15978406
51,0.69469976,0.19587502,0.326287,0.2281615,0.36841276,-0.03228648
52,0.031590663,0.040993717,0.034855276,0.027203053,-0.0032646134,0.013790663
53,0.9324719,0.18414493,0.26789457,0.18570197,0.6645773,-0.0015570372
54,1.0161456,0.1529301,0.30419087,0.18612018,0.7119547,-0.033190086
55,0.1182325,0.078559384,0.04726807,0.03174358,0.07096443,0.046815805
56,0.9508643,0.48242077,0.51667774,0.40756863,0.43418658,0.07485214
57,0.320085,0.00292198,0.0834925,0.047792647,0.23659249,-0.044870667
58,0.07800292,0.025720797,0.03720527,0.028662685,0.04079765,-0.0029418878
59,1.037417,0.29572597,0.28921908,0.22990474,0.748198,0.06582123
60,1.1430514,0.3344414,0.36571974,0.28996584,0.77733165,0.044475555
61,0.10424164,-0.011436751,0.02831303,0.01558126,0.07592861,-0.02701801
62,1.407862,0.40929863,0.549098,0.40374184,0.85876393,0.005556792
63,0.10014676,0.13010094,0.0600904,0.038966782,0.040056363,0.09113415
64,1.1062049,0.4948613,0.6033697,0.42208567,0.50283515,0.07277563
65,0.30441114,0.10039134,0.13581257,0.09814678,0.16859858,0.002244562
66,0.04838969,0.009342489,0.014322467,0.0121808965,0.034067225,-0.0028384076
67,1.3122026,0.42291862,0.49805903,0.38196597,0.81414354,0.040952653
68,0.14755325,0.051275842,0.050098307,0.036004473,0.09745494,0.015271369
69,-0.0230911,0.10596567,0.01817168,0.01310394,-0.04126278,0.09286173
70,1.5237168,0.40811062,0.5096826,0.37933856,1.0140343,0.028772056
71,0.23710436,0.124597184,0.111829445,0.08606665,0.12527491,0.038530536
72,0.6970094,0.1990941,0.25369373,0.18963644,0.44331565,0.009457663
73,0.7157482,0.21441598,0.3058496,0.19567017,0.40989858,0.01874581
74,0.22700804,0.050496243,0.05524637,0.047923774,0.17176168,0.0025724694
75,0.7349963,0.18713762,0.25661755,0.1902987,0.47837877,-0.0031610876
76,0.9755331,0.329694,0.4220933,0.30773014,0.55343986,0.021963865
77,0.013085128,0.047842406,0.01579398,0.010696625,-0.0027088514,0.03714578
78,1.0553442,0.21186663,0.30492193,0.22587757,0.7504223,-0.014010936
79,0.9305448,0.19941133,0.27355447,0.18973097,0.6569903,0.009680361
80,1.2007738,0.32348472,0.5252237,0.33347988,0.67555016,-0.0099951625
81,0.007968214,0.13301288,0.023216108,0.0116219865,-0.0152478935,0.12139089
82,0.82735693,0.15327482,0.20007372,0.1417248,0.6272832,0.011550024
83,0.7943328,0.30157283,0.31630442,0.23145933,0.4780284,0.070113495
84,0.9316992,0.3083471,0.3962788,0.2528099,0.5354204,0.055537194
85,1.0459753,0.21669745,0.3466694,0.23910284,0.6993059,-0.022405386
86,0.1612133,0.08323034,0.09307052,0.06296301,0.06814277,0.02026733
87,0.41314644,0.12059313,0.15047762,0.10060307,0.26266882,0.019990064
88,0.8690888,0.21275513,0.2645983,0.20974033,0.6044905,0.003014803
89,0.028610371,0.024141062,0.03782938,0.025594657,-0.009219009,-0.0014535952
90,0.96836567,0.33358547,0.34700102,0.28364986,0.62136465,0.04993561
91,1.0019547,0.2644742,0.33708695,0.2355264,0.66486776,0.028947815
92,0.13578753,0.050686684,0.038594436,0.028465023,0.09719309,0.02222166
93,0.7700195,0.21742128,0.28556466,0.20463996,0.4844548,0.012781322
94,0.90946454,0.20044275,0.40053678,0.23013683,0.50892776,-0.02969408
95,0.20494474,0.13186723,0.04529352,0.028196603,0.15965122,0.10367063
96,1.1878984,0.23418285,0.35879582,0.23871712,0.8291026,-0.0045342743
