feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
1098,0.31873965,0.21099614,0.22421196,0.15027563,0.09452769,0.060720503
1099,0.6037689,0.17080638,0.22943707,0.15328054,0.37433183,0.017525837
1100,-0.0033719325,0.10750562,0.045066774,0.03358461,-0.048438706,0.07392101
1101,1.2273188,0.30713937,0.4279955,0.2956836,0.79932326,0.011455774
1102,0.8491759,0.12216867,0.24212618,0.17159413,0.6070497,-0.04942546
1103,0.11059718,0.019287197,0.030716792,0.028811764,0.07988039,-0.009524567
1104,0.17872697,0.07317295,0.06762476,0.05154044,0.11110221,0.021632507
1105,1.5589441,0.33791277,0.49217662,0.32729745,1.0667675,0.010615319
1106,0.10638024,0.04354619,0.018216688,0.016453257,0.088163555,0.027092932
1107,0.1679574,0.06366505,0.0680712,0.045084085,0.099886194,0.018580962
1108,0.11124885,0.01402367,0.032216616,0.023991838,0.079032235,-0.009968168
1109,0.628128,0.14871141,0.19962208,0.13164032,0.4285059,0.017071098
1110,0.1893677,0.05901418,0.107152484,0.082230054,0.08221521,-0.023215875
1111,0.59773797,0.17153347,0.22475727,0.17042777,0.3729807,0.001105696
1112,0.0018482705,-0.017780488,0.016673611,0.01199836,-0.014825341,-0.02977885
1113,0.7312055,0.14542253,0.23320511,0.1482991,0.4980004,-0.0028765649
1114,0.07944945,0.06108746,0.03334851,0.02228108,0.046100944,0.03880638
1115,0.9739856,0.2079925,0.29733682,0.19297677,0.6766488,0.015015721
1116,0.24861462,0.058217432,0.13816546,0.09259647,0.110449165,-0.03437904
1117,0.020799832,0.03805259,0.018437881,0.010513565,0.0023619514,0.027539024
1118,0.18003161,0.1045074,0.102713205,0.080101,0.07731841,0.024406403
1119,-0.07422476,0.13967508,0.00020549372,-0.0030864896,-0.07443026,0.14276157
1120,0.1579138,0.088857785,0.09816317,0.053571843,0.05975063,0.035285942
1121,0.82467926,0.2983996,0.4230949,0.31595606,0.40158436,-0.017556459
1122,0.17283861,0.11327756,0.09648139,0.06451794,0.07635722,0.048759624
1123,0.6734005,0.21087037,0.3032638,0.20393395,0.3701367,0.006936416
1124,0.98439044,0.261975,0.37983352,0.26576066,0.6045569,-0.0037856698
1125,0.9698419,0.39532128,0.63342655,0.4157447,0.33641535,-0.020423412
1126,0.3110547,0.08838686,0.1195005,0.08720963,0.1915542,0.0011772364
1127,0.66064036,0.09169431,0.13761008,0.09051728,0.5230303,0.0011770278
1128,0.8926624,0.22376893,0.34061635,0.23812339,0.55204606,-0.0143544525
1129,0.32433957,0.04093845,0.09346673,0.06521409,0.23087284,-0.024275642
1130,0.081971884,0.10043075,0.03735485,0.029812241,0.044617034,0.07061851
1131,0.82249033,0.23728958,0.3271311,0.23344341,0.49535924,0.0038461685
1132,0.20406112,0.052538976,0.051957745,0.037372254,0.15210338,0.015166722
1133,0.82027924,0.18441013,0.23609933,0.17133841,0.5841799,0.013071716
1134,0.28283483,0.087449916,0.13279107,0.102514885,0.15004376,-0.01506497
1135,0.7936738,0.27186623,0.31886753,0.241312,0.47480628,0.030554235
1136,0.82213545,0.3200764,0.35353476,0.25676012,0.4686007,0.063316286
1137,0.96908015,0.27426243,0.38861305,0.27963865,0.5804671,-0.0053762197
1138,0.7372841,0.18256791,0.25552875,0.18839294,0.48175538,-0.005825028
1139,0.71774846,0.329711,0.41361755,0.29207912,0.3041309,0.03763187
1140,0.43267283,0.08712202,0.13526997,0.09350975,0.29740286,-0.0063877255
1141,0.6619754,0.19641285,0.3139887,0.2128654,0.3479867,-0.01645255
1142,0.73572785,0.35812715,0.37827432,0.27053747,0.35745353,0.08758968
1143,0.6093654,0.22621423,0.33379757,0.23794909,0.27556783,-0.011734858
1144,0.23198754,0.07277207,0.079513445,0.057382543,0.15247409,0.015389528
1145,0.55656123,0.14768969,0.20450935,0.13710275,0.35205188,0.010586932
1146,0.8321813,0.23056054,0.33893377,0.24023052,0.4932475,-0.009669974
1147,0.96030796,0.32930022,0.45741296,0.31164294,0.502895,0.01765728
1148,1.002166,0.27466756,0.37345514,0.2661875,0.62871087,0.008480072
1149,0.55337405,0.15782143,0.26185387,0.17868552,0.29152018,-0.020864084
1150,0.12430556,0.05918269,0.064632595,0.040454946,0.059672967,0.018727742
1151,0.7853261,0.2985148,0.46988392,0.2676235,0.3154422,0.0308913
1152,-0.07372014,0.09557826,0.022704454,0.015477298,-0.096424595,0.08010096
1153,0.036708314,0.05688612,0.025473978,0.024401283,0.011234336,0.032484837
1154,0.052331667,0.029539715,0.036486246,0.024032906,0.015845422,0.00550681
1155,0.1967478,0.07494648,0.07603832,0.056090128,0.12070947,0.01885635
1156,0.036184985,-0.029171033,0.054923136,0.030369869,-0.01873815,-0.0595409
1157,0.061100353,0.2092889,0.048537098,0.034121994,0.012563255,0.1751669
1158,0.77321136,0.19086814,0.26555744,0.17690556,0.50765395,0.013962582
1159,-0.0051687444,0.13291574,0.022061434,0.012275662,-0.027230177,0.12064007
1160,0.7030919,0.32789317,0.3997981,0.3104665,0.30329382,0.01742667
1161,0.6334417,0.19013178,0.25844613,0.17626819,0.37499556,0.013863593
1162,0.1304281,0.007186787,0.02576885,0.020323372,0.10465926,-0.013136584
1163,0.82096875,0.193294,0.3534383,0.21588735,0.46753046,-0.02259335
1164,1.2473813,0.49757567,0.609372,0.43098602,0.6380093,0.06658965
1165,0.77973425,0.21574588,0.3198735,0.2223186,0.45986074,-0.0065727234
1166,-0.024599718,-0.029078484,0.014300252,0.008399827,-0.03889997,-0.037478313
1167,1.4303471,0.4157649,0.6404728,0.48060417,0.78987426,-0.06483927
1168,0.49848777,0.1332306,0.14621487,0.104667306,0.3522729,0.02856329
1169,0.21995099,0.14852771,0.12035837,0.08790021,0.09959262,0.060627505
1170,0.07379264,0.04172535,0.06742612,0.05523025,0.0063665137,-0.0135049
1171,0.014193562,0.13940258,0.02148335,0.012601663,-0.0072897887,0.12680092
1172,0.8208492,0.28434557,0.3441786,0.24805763,0.4766706,0.036287934
1173,0.81367326,0.30851305,0.4059309,0.29562917,0.40774235,0.012883872
1174,0.09643878,-0.0059534917,0.08415644,0.054082662,0.012282342,-0.060036153
1175,0.077951685,-0.03867093,0.05148201,0.027901977,0.026469674,-0.066572905
1176,0.050138142,0.04963085,0.06095331,0.05168419,-0.01081517,-0.002053339
1177,0.83091515,0.33990967,0.45045742,0.31856304,0.38045773,0.021346629
1178,0.5456975,0.22309367,0.2783851,0.2086728,0.2673124,0.014420867
1179,1.179544,0.3747028,0.49923745,0.3041098,0.68030655,0.070593
1180,0.83012456,0.35554636,0.42723542,0.32229635,0.40288913,0.033250004
1181,1.1644531,0.46199304,0.6385608,0.42347354,0.5258924,0.0385195
1182,1.0034847,0.32183504,0.36068708,0.27766648,0.64279765,0.04416856
1183,0.15078588,0.13058344,0.103970565,0.05479263,0.046815313,0.07579081
1184,0.20473747,0.07904936,0.10797129,0.083697364,0.09676618,-0.0046480075
1185,0.7549585,0.38667694,0.54553044,0.40443644,0.20942807,-0.017759502
1186,0.031693507,0.022334768,0.048456367,0.040477566,-0.01676286,-0.018142799
1187,0.73342836,0.16020606,0.19727151,0.14296107,0.53615683,0.017244995
1188,0.18429497,0.078509726,0.060201954,0.05055361,0.12409301,0.027956117
1189,0.07564058,0.036292862,0.071460605,0.044774838,0.004179977,-0.008481976
1190,0.7214098,0.21350837,0.27989748,0.20315742,0.44151232,0.010350943
1191,0.33750126,0.14486435,0.14618352,0.10727756,0.19131774,0.037586793
1192,0.51310027,0.18428883,0.19747344,0.15603888,0.31562683,0.02824995
1193,0.07812958,0.07423943,0.057319958,0.0457656,0.020809624,0.028473832
1194,0.027108748,0.019784508,0.016177643,0.01157665,0.010931104,0.008207859
1195,0.9688583,0.16175896,0.21469545,0.15390617,0.75416285,0.007852793
1196,0.18349905,0.04987913,0.11426101,0.07086049,0.069238044,-0.02098136
1197,0.9118205,0.27467054,0.41154462,0.26855248,0.50027585,0.006118059
1198,0.7525554,0.3340785,0.4064273,0.27064237,0.34612808,0.06343612
1199,0.52936786,0.2843074,0.34475264,0.26730517,0.18461522,0.017002225
1200,0.4410891,0.22289513,0.2703318,0.18414438,0.1707573,0.038750753
1201,0.11579595,0.06846325,0.07642191,0.054639876,0.03937404,0.013823375
1202,0.6313602,0.2310949,0.4045248,0.22983567,0.22683537,0.0012592226
1203,0.018044498,-0.060939673,0.010942323,0.0048589697,0.0071021747,-0.06579864
1204,0.10009339,0.007840426,0.061118495,0.036916662,0.038974892,-0.029076237
1205,0.0063068573,-0.065247476,0.020359684,0.010261354,-0.014052827,-0.07550883
1206,0.04656875,-0.037010133,0.018799683,0.014598625,0.027769068,-0.051608756
1207,0.10423613,0.027237855,0.015246348,0.015192251,0.08898979,0.012045604
1208,0.28825998,0.07124454,0.108274266,0.07529033,0.17998572,-0.004045792
1209,0.95983684,0.3547241,0.5164441,0.3451407,0.44339275,0.009583414
1210,0.9872731,0.2793293,0.37389174,0.28658202,0.6133814,-0.007252723
1211,0.18203017,0.07748308,0.061983626,0.045149624,0.12004654,0.032333456
1212,0.059385903,-0.06422009,0.0052623646,0.002896119,0.05412354,-0.067116216
1213,0.8673775,0.31500357,0.42410558,0.27904123,0.44327193,0.035962343
1214,0.15771382,0.06020466,0.039271615,0.028431898,0.1184422,0.031772763
1215,0.658389,0.18986377,0.26716074,0.19837067,0.39122823,-0.008506894
1216,0.5823204,0.24421813,0.35614523,0.24075416,0.22617516,0.0034639686
1217,1.0286096,0.42784792,0.59489477,0.42136502,0.43371487,0.006482899
1218,0.050022803,0.15496516,0.06908556,0.04510259,-0.019062757,0.10986257
1219,0.73180515,0.19017245,0.2380546,0.15286236,0.49375054,0.037310094
1220,0.7526889,0.34709957,0.41880536,0.328147,0.33388352,0.018952578
1221,0.019191246,0.018330863,0.033546943,0.019392094,-0.014355697,-0.0010612309
1222,0.07247131,0.018374303,0.05861343,0.03926723,0.0138578825,-0.020892927
1223,0.40940675,0.15135859,0.1980132,0.1466558,0.21139355,0.0047027916
1224,0.25819916,0.13180637,0.111479186,0.083180785,0.14671996,0.04862559
1225,0.8581681,0.16260721,0.27791518,0.19212244,0.58025295,-0.029515237
1226,0.6167453,0.25585324,0.25454396,0.19523688,0.36220133,0.06061636
1227,0.17441891,0.012177651,0.0571297,0.042354185,0.117289215,-0.030176535
1228,0.51308984,0.17110875,0.23274031,0.18181357,0.28034952,-0.010704815
1229,0.9036735,0.29744503,0.46493977,0.2993656,0.43873376,-0.0019205809
1230,0.054751076,0.03705097,0.028154124,0.020314788,0.026596952,0.016736181
1231,1.1353211,0.35159189,0.42584175,0.30629045,0.7094794,0.045301437
1232,0.021579644,-0.0085164625,0.0014602994,0.0049991366,0.020119345,-0.013515599
1233,0.1808837,0.08192768,0.0818423,0.05171879,0.0990414,0.03020889
1234,0.9737332,0.2516741,0.38400057,0.26463646,0.58973265,-0.012962371
1235,0.018913034,0.017929548,0.02287501,0.014140628,-0.0039619748,0.0037889201
1236,0.6299446,0.18989715,0.2201726,0.15968697,0.40977204,0.030210182
1237,0.22823468,0.13871534,0.05615586,0.037124354,0.17207882,0.10159099
1238,0.76261824,0.20269279,0.28126052,0.19858785,0.48135772,0.004104942
1239,0.69563985,0.11864927,0.2653822,0.17239699,0.43025765,-0.05374772
1240,0.5885261,0.24185875,0.36084136,0.23761503,0.22768477,0.0042437166
1241,0.12938994,0.05852379,0.087171376,0.04659403,0.042218566,0.011929758
1242,0.91889733,0.19467449,0.2333405,0.1729348,0.6855568,0.021739691
1243,0.94388384,0.2984598,0.34136713,0.25914127,0.6025167,0.03931853
1244,0.9159854,0.26029414,0.37292293,0.2313312,0.54306245,0.02896294
1245,0.7976351,0.3170446,0.32139596,0.23628922,0.47623911,0.08075537
1246,0.6629748,0.20550005,0.28059834,0.2068223,0.38237643,-0.0013222545
1247,0.14036614,0.03754789,0.038231835,0.025004664,0.1021343,0.012543226
1248,0.071200654,0.04205341,0.03863681,0.029805193,0.032563843,0.012248216
1249,0.18248573,0.0848429,0.073432684,0.059260666,0.109053046,0.025582232
1250,0.7177649,0.20273343,0.27243957,0.21087384,0.44532534,-0.008140415
1251,0.73130167,0.21634217,0.27119365,0.1971411,0.460108,0.01920107
1252,0.2017605,0.00426113,0.07188082,0.04811634,0.12987968,-0.043855213
1253,0.034307584,0.13571456,0.028715229,0.017691087,0.0055923555,0.11802347
1254,0.18414873,0.16133605,0.16831939,0.11435722,0.01582934,0.04697883
1255,0.75927746,0.18675688,0.2015501,0.15054175,0.55772734,0.036215127
1256,0.11227562,0.023660522,0.06019119,0.03449185,0.05208443,-0.010831326
1257,0.8704825,0.25240833,0.31992954,0.23202321,0.55055296,0.020385116
1258,0.024239521,0.019626634,0.019207623,0.017021406,0.0050318986,0.0026052278
1259,0.7673622,0.30232134,0.4100538,0.26544958,0.3573084,0.03687176
1260,0.60012966,0.16880096,0.22074315,0.16222191,0.3793865,0.0065790564
1261,0.41422763,0.16700034,0.19737157,0.15167989,0.21685606,0.01532045
1262,0.78447497,0.28156984,0.43197957,0.2793874,0.3524954,0.002182424
1263,0.4808872,0.100904,0.12834704,0.09194919,0.35254017,0.008954816
