feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
0,0.044671416,0.15919748,0.041713886,0.029248288,0.0029575303,0.1299492
1,1.094926,0.59805167,0.8861737,0.6998518,0.20875227,-0.10180014
2,0.10757983,0.028137773,0.069240995,0.045512494,0.038338833,-0.01737472
3,0.8709344,0.5166075,0.7643956,0.5301828,0.10653883,-0.013575256
4,0.011728961,-0.05727742,0.016329188,0.0055375076,-0.004600227,-0.06281493
5,0.004305878,-0.006463615,0.026611928,0.01570762,-0.02230605,-0.022171235
6,0.008544732,0.14633727,0.013050767,0.008606136,-0.004506035,0.13773113
7,0.037103575,0.0316642,0.019396335,0.015046353,0.01770724,0.016617846
8,0.029250538,0.041760195,0.023696017,0.020574087,0.0055545215,0.021186108
9,0.03159321,-0.03505504,0.019339152,0.011344228,0.012254059,-0.04639927
10,0.5720232,0.16270371,0.3132338,0.12626532,0.25878942,0.03643839
11,0.045807417,0.020160519,0.020746168,0.018579492,0.02506125,0.0015810262
12,0.021620573,0.033914246,0.006294499,0.0073549943,0.015326074,0.026559252
13,1.1152786,0.6000733,0.86175644,0.52354467,0.25352216,0.07652861
14,1.1401676,0.015103606,0.23484519,0.21483144,0.90532243,-0.19972783
15,0.00058624556,0.036677822,0.010246981,0.01180269,-0.009660736,0.024875132
16,0.85221934,0.5400413,0.7475049,0.5442349,0.10471445,-0.0041935444
17,0.043480374,-0.00564186,0.0505094,0.03477495,-0.0070290267,-0.04041681
18,0.60393393,0.53662425,0.5807912,0.46506214,0.023142755,0.07156211
19,0.860303,0.500861,0.7131153,0.4730712,0.14718771,0.027789801
20,0.02499386,-0.038389854,0.026353225,0.016606439,-0.0013593659,-0.054996293
21,0.007010793,0.027379287,0.011482631,0.0059361677,-0.004471838,0.02144312
22,0.028998837,0.021882242,0.030334514,0.01607791,-0.0013356768,0.005804332
23,0.07493099,0.051883716,0.05391839,0.039250344,0.021012597,0.012633372
24,0.78190964,0.5686799,0.6755589,0.52064073,0.10635072,0.048039198
25,0.53383386,0.38637167,0.5106649,0.37487435,0.023168981,0.011497319
26,0.74599075,0.48437095,0.59574616,0.43071955,0.1502446,0.053651392
27,0.15073983,0.08351631,0.10593538,0.07434337,0.044804454,0.009172939
28,0.0134732695,0.028580753,0.009602852,0.007458483,0.0038704174,0.02112227
29,0.8808994,0.51020724,0.70085377,0.45649463,0.18004566,0.053712606
30,-0.017060857,0.12171556,0.021022186,0.010136919,-0.038083043,0.11157864
31,0.6666027,0.4465113,0.5830292,0.4315434,0.08357346,0.014967889
32,-0.02303936,0.0043674773,-0.0010748876,0.0019427337,-0.021964472,0.0024247435
33,0.08737018,0.07067176,0.066035226,0.026424676,0.021334954,0.044247083
34,0.032870185,0.023985319,0.02998732,0.017558152,0.0028828643,0.006427167
35,0.8289683,0.6655106,0.667613,0.48695478,0.16135526,0.17855582
36,0.077729985,-0.030817194,0.04623999,0.022497028,0.031489994,-0.053314224
37,0.43845353,0.25332603,0.34995478,0.26178464,0.08849874,-0.008458614
38,0.029055914,0.14042406,0.025583556,0.018944371,0.003472358,0.12147969
39,0.036210522,-0.045049366,0.039560653,0.017365798,-0.0033501312,-0.062415164
40,0.7017659,0.21848483,0.26107228,0.11656568,0.44069362,0.10191915
41,0.18422042,0.12829348,0.17342348,0.1298724,0.010796934,-0.0015789121
42,0.84704363,0.51383114,0.71123445,0.51103574,0.13580918,0.0027953982
43,0.74140674,0.47997987,0.5967394,0.45237654,0.14466733,0.027603328
44,0.049917527,0.13870917,0.043695707,0.033637308,0.0062218197,0.105071865
45,0.88197637,0.44872868,0.5149118,0.36302692,0.3670646,0.08570176
46,0.05658459,-0.006406849,0.057471275,0.039058708,-0.00088668615,-0.045465555
47,0.45048547,0.2512369,0.31595066,0.21470742,0.1345348,0.036529467
48,0.7661797,0.36586297,0.5261115,0.35948476,0.2400682,0.0063782036
49,0.13138947,0.14210337,0.13140284,0.09337933,-1.3366342e-05,0.04872404
50,0.52157813,0.3156627,0.44462794,0.31177145,0.07695019,0.0038912594
51,0.112720825,0.16864169,0.102354154,0.07547318,0.010366671,0.093168505
52,0.56469595,0.33809915,0.4707922,0.33470154,0.09390375,0.0033976138
53,0.055978477,-0.01830517,0.039055485,0.021795033,0.016922992,-0.040100202
54,0.7605755,0.32734868,0.5479468,0.39313632,0.21262866,-0.06578764
55,-0.00888777,0.058378022,0.010682779,0.006680361,-0.019570548,0.05169766
56,1.0711776,0.63691205,0.97085017,0.58529127,0.10032743,0.05162078
57,1.6697718,0.8793613,1.1919483,0.86066246,0.4778235,0.018698812
58,1.2479019,0.6491132,1.0406328,0.7257272,0.20726907,-0.07661402
59,0.056630827,0.067292914,0.054461233,0.032260217,0.0021695942,0.035032697
60,0.033939064,0.03927941,0.031049138,0.030239612,0.0028899256,0.009039797
61,0.054083508,0.097617544,0.06555352,0.032203007,-0.011470016,0.06541453
62,-0.019535892,0.017265232,0.012101571,0.008029139,-0.031637464,0.009236094
63,0.024822054,0.051742695,0.01232059,0.014904891,0.012501464,0.036837805
64,0.036214244,0.032552637,0.031298585,0.019914592,0.0049156584,0.0126380455
65,0.1195507,0.06428459,0.07973312,0.048852064,0.03981758,0.015432529
66,0.7203911,0.42687097,0.53203094,0.36126137,0.18836015,0.065609604
67,0.026792208,0.026368322,0.045826916,0.037477642,-0.019034708,-0.01110932
68,0.06924009,0.0419273,0.042269506,0.03136778,0.026970588,0.010559522
69,0.08395604,0.079934604,0.071713895,0.047356825,0.012242146,0.03257778
70,0.7976551,0.4140797,0.57666284,0.38703543,0.22099227,0.027044266
71,0.114926256,0.088590994,0.11208155,0.062966,0.0028447062,0.025624998
72,0.1306392,0.06263059,0.11531417,0.069826186,0.015325025,-0.0071955994
73,0.035062436,-0.032181688,0.046049993,0.02817544,-0.0109875575,-0.060357127
74,0.058488093,0.04724129,0.04090359,0.026077379,0.017584503,0.02116391
75,0.95973223,0.52065575,0.69528127,0.4716258,0.26445097,0.049029946
76,0.0072557377,-0.02650261,0.014070141,0.009812106,-0.0068144035,-0.036314715
77,0.016486874,0.034999758,0.0051606144,0.0031287656,0.011326259,0.03187099
78,0.96582294,0.49591634,0.7658458,0.5263671,0.19997716,-0.030450791
79,0.76557994,0.4414172,0.6777317,0.42680064,0.087848246,0.014616549
80,0.03421498,0.03875576,0.03144608,0.017887337,0.0027689002,0.020868422
81,0.05562746,-0.000103985425,0.03189072,0.01750378,0.023736741,-0.017607765
82,0.05326886,0.035267487,0.040928416,0.02623811,0.012340445,0.009029377
83,0.7075907,0.553639,0.533814,0.43190616,0.17377669,0.12173283
84,0.53652847,0.33334446,0.37852192,0.28620782,0.15800655,0.047136635
85,0.011549813,-0.036619894,0.028349023,0.011600095,-0.016799212,-0.04821999
86,0.08183775,-0.0048613083,0.07950825,0.048457958,0.0023294985,-0.053319268
87,0.65486985,0.3232365,0.4771456,0.33183008,0.17772424,-0.008593589
88,0.028030286,0.12743731,0.04890451,0.035045505,-0.020874223,0.092391804
89,0.019076288,0.026079454,0.010619985,0.011400223,0.008456303,0.014679231
