feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
200,0.43917817,0.040111966,0.06763361,0.05093708,0.37154457,-0.010825112
201,0.4630493,0.05801908,0.08044632,0.05873592,0.382603,-0.000716839
202,0.43060476,0.04718782,0.0629566,0.037405908,0.36764815,0.009781912
203,0.17010406,0.031377584,0.028358612,0.021332825,0.14174545,0.010044759
204,0.37158468,0.06038621,0.06147071,0.047239076,0.31011397,0.013147134
205,0.463093,0.042121034,0.056836672,0.0391505,0.40625635,0.0029705353
206,0.31088254,0.0485961,0.08456498,0.049211584,0.22631755,-0.000615485
207,0.5269457,0.063523866,0.06962059,0.056522988,0.45732513,0.0070008785
208,0.4550337,0.12011105,0.14513823,0.106371045,0.30989546,0.013740003
209,0.32353032,0.02366836,0.059745096,0.037869897,0.2637852,-0.014201537
210,0.5452185,0.07226455,0.09220956,0.061072193,0.45300895,0.011192359
211,0.30505732,0.032152507,0.04359516,0.027430158,0.26146215,0.0047223493
212,0.58521664,0.053281877,0.08558117,0.05273045,0.49963546,0.00055142865
213,0.4200736,0.082180746,0.060158513,0.04312117,0.35991508,0.039059576
214,0.33461386,0.059300043,0.043767992,0.03016704,0.29084587,0.029133003
215,0.5541408,0.018315194,0.059251606,0.034205716,0.4948892,-0.015890522
216,0.5801655,0.06898431,0.08039581,0.05990793,0.4997697,0.0090763755
217,0.3620042,0.037765473,0.06702213,0.041774575,0.29498208,-0.0040091015
218,0.077888094,0.010645674,0.0099143665,0.009113331,0.067973725,0.0015323423
219,0.32490733,0.050815992,0.09913921,0.067168616,0.22576812,-0.016352624
220,0.2915149,0.035322677,0.040514987,0.032032,0.25099993,0.0032906756
221,0.5258129,0.088698305,0.12951116,0.0876511,0.39630175,0.0010472089
222,0.29925033,0.031741228,0.05914384,0.05064395,0.2401065,-0.018902723
223,0.72431403,0.057946455,0.07569621,0.055144954,0.6486178,0.0028015003
224,0.34923926,0.0410895,0.07178925,0.046131905,0.27745003,-0.005042404
