feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
0,-0.0020889232,-0.032394227,0.017274387,0.011833247,-0.01936331,-0.044227473
1,0.015996002,0.029222747,0.017953679,0.011984358,-0.0019576773,0.01723839
2,0.030668695,0.0014714258,0.046143163,0.027107496,-0.0154744685,-0.02563607
3,0.5590472,0.3253589,0.44609755,0.33681884,0.11294967,-0.011459947
4,0.6818817,0.34548032,0.50444806,0.3320258,0.17743367,0.013454527
5,0.0709578,0.04762801,0.057804227,0.039998647,0.013153575,0.0076293647
6,0.64424086,0.36374813,0.45067853,0.32744214,0.19356233,0.036305994
7,0.073062226,0.050894562,0.049464878,0.038818646,0.023597348,0.012075916
8,0.1440679,0.044925332,0.10185539,0.06523862,0.04221251,-0.020313285
9,0.0035251323,-0.0076719346,0.02871603,0.017974555,-0.025190897,-0.02564649
10,0.008014204,-0.055010453,0.01505632,0.00362371,-0.0070421156,-0.058634162
11,0.0228355,-0.03344789,0.023453353,0.011118987,-0.00061785243,-0.044566877
12,0.093244806,0.032765735,0.07387296,0.054604482,0.019371845,-0.021838747
13,0.48214728,0.24219893,0.37547138,0.25325745,0.10667589,-0.011058524
14,0.023339365,-0.0070353816,0.023718521,0.019755723,-0.00037915632,-0.026791105
15,0.005218986,0.14762534,0.04178933,0.027637422,-0.036570344,0.11998792
16,0.60172766,0.32115987,0.50093764,0.32939607,0.100790024,-0.0082362
17,-0.015050964,0.12890261,0.028339026,0.016396752,-0.04338999,0.11250586
18,0.5859243,0.3610556,0.40528762,0.30308336,0.1806367,0.057972252
19,0.40980798,0.24984762,0.3541944,0.2271723,0.055613577,0.02267532
20,0.038961526,0.021068834,0.06121429,0.042563695,-0.022252765,-0.021494862
21,0.037723485,-0.034666017,0.021573614,0.0112739615,0.016149871,-0.04593998
22,0.12972821,0.098086774,0.122481726,0.084646374,0.007246487,0.0134404
23,0.6999173,0.22884677,0.26730686,0.19750254,0.43261045,0.031344235
24,0.74190766,0.18322937,0.35032234,0.22117147,0.39158532,-0.037942097
25,0.69376844,0.42030704,0.55338347,0.44018584,0.14038497,-0.019878805
26,0.026341181,0.00810927,0.028564528,0.013382883,-0.0022233464,-0.005273613
27,0.04013135,0.031389333,0.025169319,0.01613621,0.014962031,0.015253123
28,0.19987322,0.14730573,0.16586646,0.13539784,0.03400676,0.01190789
29,0.4786652,0.24572879,0.3653412,0.25434396,0.11332402,-0.008615166
30,0.13789621,0.0829435,0.094198026,0.059775613,0.043698184,0.023167886
31,0.0723982,0.081563324,0.057531733,0.037768938,0.014866468,0.043794386
32,0.06118656,0.04318363,0.040395465,0.02796743,0.020791095,0.015216198
33,0.5585804,0.2429753,0.39754975,0.25666988,0.16103065,-0.013694584
34,0.68003553,0.4060554,0.5872742,0.38490295,0.09276134,0.021152437
35,0.32451734,0.19455117,0.24635601,0.18587612,0.07816133,0.008675054
36,0.7058122,0.46945068,0.5385716,0.39832646,0.16724062,0.071124226
37,0.6083839,0.35049447,0.45863605,0.31204808,0.14974785,0.038446397
38,0.030048471,0.05131454,0.023018723,0.02041241,0.0070297476,0.03090213
39,0.45052063,0.22761968,0.27802372,0.20094803,0.17249691,0.026671648
40,0.0306049,0.01583133,0.025952384,0.016681165,0.004652517,-0.0008498337
41,0.119073056,0.078304075,0.10980964,0.08592806,0.009263419,-0.0076239854
42,0.09683434,0.085042246,0.08728948,0.06601423,0.009544857,0.019028015
43,0.7075417,0.46193254,0.540571,0.39080617,0.16697073,0.07112637
44,0.75219077,0.54341257,0.6832975,0.48352614,0.068893254,0.059886426
45,0.041531574,0.0007132059,0.015717462,0.010498091,0.025814112,-0.009784885
46,0.17888615,0.12030915,0.16777556,0.11671026,0.011110589,0.0035988912
47,0.37388173,0.17922987,0.23110081,0.17825547,0.14278091,0.00097440183
48,0.79354805,0.5037277,0.6545998,0.4859294,0.13894826,0.017798275
49,0.75126207,0.44372827,0.6204848,0.39672792,0.13077724,0.04700035
50,0.04046409,0.05991937,0.041103885,0.033107653,-0.00063979626,0.026811715
51,0.68167603,0.40127578,0.4927785,0.31119174,0.18889752,0.090084046
52,0.47619554,0.20291954,0.33180183,0.1953548,0.14439371,0.0075647384
53,0.44701385,0.17598191,0.25097278,0.17466632,0.19604108,0.0013155937
54,0.04457339,0.056003526,0.02616179,0.023044858,0.0184116,0.032958668
55,0.70596945,0.3206783,0.45990273,0.2920859,0.24606672,0.028592408
56,0.045794904,-0.011791507,0.04908189,0.025755245,-0.0032869875,-0.037546754
57,0.015676899,0.018560437,0.00948465,0.0058445656,0.0061922492,0.012715872
58,0.037065245,0.03653833,0.022288168,0.016607627,0.014777077,0.019930702
59,0.10132841,0.085213006,0.09884869,0.06685332,0.0024797171,0.018359683
60,0.050034337,-0.018537704,0.036361426,0.024452472,0.013672911,-0.042990178
61,0.018294992,0.059381027,0.01370994,0.013547336,0.004585052,0.045833692
62,-0.0014089565,0.1278416,0.026923459,0.013960953,-0.028332416,0.11388066
63,0.009693277,0.008368837,0.015423721,0.009833749,-0.0057304436,-0.0014649127
64,0.047710884,0.0038088222,0.038526736,0.025799563,0.009184148,-0.02199074
65,0.07497869,0.051193748,0.058605894,0.042082354,0.016372792,0.009111393
66,0.546247,0.3548636,0.43661743,0.33300847,0.10962957,0.021855146
67,0.056675684,0.038220555,0.039253213,0.021865541,0.017422471,0.016355013
68,0.5134136,0.15846273,0.23034166,0.1742333,0.28307194,-0.01577057
69,0.035309914,0.13416415,0.029345255,0.02203868,0.005964659,0.11212547
70,-0.003266478,0.12709655,0.028723154,0.014956225,-0.031989634,0.11214033
71,0.9265031,0.47549716,0.7911041,0.48362488,0.13539904,-0.008127719
72,0.734578,0.15173742,0.21815035,0.15479797,0.51642764,-0.0030605495
73,0.020069849,0.03282488,0.0036763407,0.0013729827,0.016393509,0.0314519
74,0.026701257,0.0061902693,0.028059619,0.01908881,-0.0013583619,-0.012898541
75,0.07454306,0.051637515,0.060275696,0.051701106,0.014267363,-6.3590705e-05
76,0.5025882,0.36448383,0.43771112,0.3183514,0.06487709,0.046132445
77,0.50714093,0.107791394,0.1740498,0.11463867,0.33309114,-0.0068472773
78,0.04666489,0.03214255,0.031526096,0.019447686,0.015138794,0.012694864
79,0.2015879,0.13713814,0.17604235,0.12471036,0.025545552,0.0124277845
80,0.87827975,0.47946188,0.7445766,0.4897645,0.13370317,-0.010302633
81,0.044630215,0.05041243,0.03129239,0.020316765,0.0133378245,0.030095667
82,0.06947201,0.024258438,0.07217077,0.049333815,-0.0026987642,-0.025075376
83,0.09032355,0.05584233,0.06981212,0.045851335,0.020511433,0.009990994
84,0.16924022,0.13562396,0.14674729,0.101480715,0.02249293,0.034143247
85,0.008707386,0.13536207,0.041240647,0.026713276,-0.032533262,0.1086488
86,0.7291713,0.35839272,0.55247843,0.34648558,0.17669284,0.0119071305
87,0.9269172,0.50853837,0.77352816,0.5452131,0.15338904,-0.036674738
88,0.13873284,0.23884998,0.112373866,0.08554176,0.02635897,0.15330821
89,0.04117635,0.030577263,0.014829379,0.013560102,0.02634697,0.01701716
90,0.014159775,0.0388431,0.021681182,0.016949281,-0.0075214067,0.021893818
91,0.04567307,0.03797062,0.028471654,0.025696382,0.017201414,0.012274239
92,0.04975748,0.15886618,0.04081101,0.03040731,0.008946471,0.12845887
93,0.028063614,0.06299063,0.02517246,0.02012999,0.002891153,0.04286064
94,0.7880882,0.5626002,0.7100693,0.55240905,0.078018904,0.010191143
95,-0.025452312,0.11936901,0.016442146,0.0070977984,-0.04189446,0.11227121
96,0.59114385,0.31911522,0.4532431,0.3121413,0.13790074,0.0069739223
97,0.025011364,0.009417889,0.0072790207,0.0055378904,0.017732345,0.0038799983
98,0.5262131,0.26627573,0.3886524,0.27697536,0.1375607,-0.01069963
99,0.6681673,0.36516723,0.58323455,0.38691947,0.084932745,-0.021752238
100,0.43362197,0.21937132,0.3156802,0.22897169,0.11794177,-0.009600371
101,0.015410614,-0.054523107,0.011774494,0.003494116,0.00363612,-0.058017224
102,0.55408776,0.3840231,0.48771915,0.35997623,0.06636861,0.024046868
103,0.010613331,0.09100975,0.040369205,0.023332287,-0.029755875,0.06767747
104,0.038013104,0.032897048,0.02696599,0.016762022,0.011047114,0.016135026
105,0.06335495,0.067197435,0.04395494,0.02604243,0.019400008,0.041155003
106,0.5358787,0.27830034,0.46187437,0.30271357,0.07400435,-0.024413228
107,0.428813,0.14649321,0.23153944,0.1432828,0.19727357,0.0032104105
108,-0.006236172,-0.027772965,0.01907518,0.009330853,-0.02531135,-0.037103817
109,0.010466271,-0.03508476,0.022900896,0.011323435,-0.012434625,-0.0464082
110,1.7380142e-05,-0.0496552,0.011680628,0.003793316,-0.011663248,-0.053448513
111,0.90009624,0.6032103,0.8220903,0.5736883,0.07800591,0.029521942
112,0.054618325,0.030819474,0.036727387,0.025695346,0.017890938,0.0051241275
113,0.5244702,0.25931597,0.4382449,0.27677876,0.0862253,-0.01746279
114,0.17898048,0.10910672,0.1488658,0.1032538,0.03011468,0.005852923
115,0.9342891,0.5258828,0.74455756,0.56865925,0.18973154,-0.042776465
116,0.06300255,0.015566119,0.04612596,0.027479095,0.01687659,-0.011912976
117,0.11079518,0.0478485,0.086720705,0.055076685,0.024074472,-0.0072281845
118,0.27456233,0.21396537,0.26625702,0.18195002,0.008305311,0.032015353
119,-0.034362774,0.11524051,0.0074733063,0.0018676798,-0.04183608,0.113372825
120,0.05090197,0.042884596,0.050712146,0.033330906,0.00018982589,0.0095536895
121,0.010601845,0.13243891,0.017532017,0.008538254,-0.0069301724,0.12390066
122,0.035231873,0.03367155,0.035930306,0.028364124,-0.0006984323,0.0053074267
123,0.03531978,-0.021923011,0.036005903,0.021582598,-0.00068612397,-0.04350561
124,0.9478215,0.42817613,0.70591897,0.49818125,0.24190253,-0.07000512
125,0.04006307,0.017329719,0.024688974,0.015050289,0.015374094,0.0022794297
126,0.040615108,-0.0014394232,0.04908473,0.034552902,-0.008469623,-0.035992324
127,0.41265675,0.21328966,0.28523055,0.21404575,0.1274262,-0.0007560849
128,0.79342026,0.5480975,0.68016815,0.5383984,0.1132521,0.009699106
129,0.058568697,0.0324964,0.06620187,0.050671354,-0.0076331757,-0.018174954
130,0.7304657,0.38385367,0.5276862,0.366469,0.20277953,0.017384678
131,0.92928433,0.6349525,0.8054943,0.5955964,0.123790026,0.039356112
132,0.06109625,0.051095694,0.0588719,0.04002489,0.0022243522,0.011070803
133,-0.01838852,0.12796964,0.018781856,0.010609383,-0.037170377,0.11736026
134,0.9337893,0.6394952,0.8628003,0.63782865,0.07098901,0.0016665459
135,0.044111475,0.06131518,0.04042116,0.03259867,0.0036903135,0.028716508
136,0.0020801043,0.058431976,0.017781481,0.011994094,-0.015701376,0.046437882
137,0.082510345,0.032855865,0.04234692,0.030108202,0.040163424,0.0027476624
138,0.7431343,0.41984272,0.59785,0.4037872,0.1452843,0.016055524
