feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
0,0.38730025,0.09885266,0.09832229,0.070687115,0.28897798,0.028165542
1,0.38921,0.06081409,0.07723044,0.055945493,0.31197953,0.004868597
2,0.35131142,0.056009993,0.11373295,0.075371094,0.23757847,-0.019361101
3,0.38713238,0.077785894,0.09638803,0.06773807,0.29074436,0.010047823
4,0.46061617,0.04829924,0.07817196,0.05295504,0.3824442,-0.004655797
5,0.49793452,0.08468215,0.10013907,0.06766865,0.39779544,0.017013505
6,0.52954364,0.061483175,0.09656062,0.06679146,0.432983,-0.0053082854
7,0.47314042,0.028652344,0.11133357,0.0695044,0.36180684,-0.04085206
8,0.5999126,0.06559533,0.11685537,0.08393804,0.4830572,-0.018342711
9,0.49841428,0.09399959,0.10216373,0.073357314,0.39625055,0.020642273
10,0.4961796,0.096182816,0.10848169,0.08348162,0.38769794,0.012701198
11,0.37817138,0.043987162,0.07765047,0.055805344,0.3005209,-0.011818182
12,0.5243957,0.09883094,0.12954232,0.090728596,0.39485338,0.0081023425
13,0.5054508,0.100961424,0.1444742,0.10468791,0.36097658,-0.0037264824
14,0.3819747,0.066422015,0.08053037,0.05426786,0.30144432,0.0121541545
15,0.6055861,0.16625746,0.123266794,0.09647171,0.48231933,0.069785744
16,0.36340615,0.08159153,0.08647161,0.056049712,0.27693453,0.02554182
17,0.17644343,0.022584448,0.039938487,0.025807936,0.13650495,-0.003223488
18,0.56218594,0.07888552,0.10892773,0.07582081,0.45325822,0.003064707
19,0.57144576,0.0868103,0.10038267,0.06777799,0.47106308,0.019032307
20,0.2788089,0.046103343,0.04677538,0.030370677,0.23203352,0.015732666
21,0.45898494,0.0720611,0.09094666,0.064891875,0.3680383,0.0071692243
22,0.5463884,0.101440765,0.12306903,0.08785251,0.42331934,0.013588257
23,0.4326623,0.061149385,0.07855093,0.057234716,0.35411137,0.003914669
24,0.5066664,0.082448356,0.14145188,0.08610446,0.36521453,-0.0036561042
25,0.42958972,0.097115844,0.12109526,0.09290378,0.30849445,0.0042120665
26,0.4261956,0.07052411,0.07250456,0.053709317,0.35369104,0.016814794
27,0.32426962,0.06050968,0.09361862,0.06532792,0.230651,-0.0048182383
28,0.39446494,0.08723565,0.06799313,0.051880397,0.3264718,0.035355255
29,0.4329942,0.074932955,0.09025748,0.07343073,0.34273672,0.0015022233
30,0.4765245,0.038546514,0.10079374,0.06560424,0.37573075,-0.027057726
31,0.55624926,0.10257407,0.11960653,0.083949156,0.43664274,0.018624917
32,0.5931942,0.041747086,0.09294561,0.06737284,0.50024855,-0.025625758
33,0.5446825,0.0961104,0.098030254,0.06885222,0.44665223,0.02725818
34,0.46532467,0.10323228,0.112844944,0.07566624,0.35247973,0.027566038
35,0.6049242,0.1033846,0.13806501,0.09689279,0.4668592,0.00649181
36,0.6270989,0.13096873,0.11495646,0.08797295,0.5121425,0.04299579
37,0.58366203,0.116358794,0.10193689,0.080816895,0.48172516,0.0355419
38,0.5048383,0.054473918,0.074934855,0.05368196,0.42990345,0.00079195946
39,0.45277193,0.054409236,0.07940312,0.056785215,0.3733688,-0.002375979
40,0.46044573,0.07563633,0.09723655,0.06597547,0.3632092,0.009660855
41,0.3584664,0.056091014,0.08608144,0.06253085,0.27238494,-0.0064398386
42,0.557354,0.13924468,0.12462119,0.094432786,0.4327328,0.04481189
43,0.56977063,0.13151346,0.13698328,0.09946468,0.43278736,0.032048784
44,0.43227398,0.02963973,0.05068339,0.037760742,0.3815906,-0.008121012
45,0.49260002,0.10595512,0.123231865,0.09028893,0.36936817,0.015666187
46,0.575275,0.06894942,0.13957484,0.095357984,0.43570018,-0.026408568
47,0.49255714,0.071643494,0.09795096,0.06071983,0.39460617,0.010923665
48,0.59290826,0.06670601,0.11207993,0.069229856,0.48082834,-0.002523847
49,0.35242316,0.044988442,0.064785235,0.043504667,0.28763792,0.0014837757
50,0.41632983,0.058888204,0.07263527,0.053083353,0.34369457,0.0058048517
51,0.42730868,0.070723385,0.093993254,0.06587742,0.33331543,0.004845962
52,0.36289582,0.032250606,0.08589579,0.0628223,0.277,-0.030571692
53,0.5316921,0.13142501,0.117981195,0.08645125,0.4137109,0.04497376
54,0.48370364,0.0868806,0.07911498,0.05639419,0.40458867,0.030486412
55,0.5863214,0.101346634,0.11267324,0.08228193,0.4736482,0.019064702
56,0.50195354,0.07624032,0.08696905,0.059082113,0.4149845,0.01715821
57,0.3947348,0.06111121,0.077163324,0.051502682,0.31757146,0.0096085295
58,0.56032443,0.08155262,0.13044842,0.09482546,0.42987603,-0.013272844
59,0.48708174,0.081202544,0.124959074,0.084935546,0.36212265,-0.0037330016
60,0.47862655,0.06468619,0.081016906,0.06275869,0.39760965,0.001927495
61,0.5200628,0.09751822,0.12769984,0.087195225,0.39236295,0.0103229955
62,0.38831183,0.07016006,0.08453383,0.06567519,0.303778,0.0044848695
63,0.3807564,0.071218915,0.08794227,0.056895792,0.29281414,0.014323123
64,0.36459923,0.070236914,0.08551255,0.05882933,0.27908668,0.011407584
65,0.5595521,0.08387775,0.1235113,0.08389883,0.43604076,-2.1077693e-05
66,0.48555854,0.06725869,0.08656525,0.059876163,0.39899328,0.0073825307
67,0.4150733,0.058977976,0.08511836,0.056275893,0.32995495,0.0027020834
68,0.44095317,0.033653364,0.06609972,0.04485981,0.37485343,-0.011206448
69,0.3705758,0.099435635,0.07516257,0.0578037,0.29541323,0.041631933
70,0.34369847,0.0435457,0.07071791,0.04871828,0.27298057,-0.0051725805
71,0.5605145,0.07270107,0.12117194,0.07368369,0.43934256,-0.0009826198
72,0.52435297,0.11302983,0.1216066,0.09265107,0.40274638,0.020378761
73,0.5670984,0.07699168,0.09785126,0.06178885,0.4692471,0.015202828
74,0.5558921,0.08444118,0.11954745,0.0856628,0.43634465,-0.0012216195
75,0.3278256,0.04607563,0.06313704,0.043931924,0.26468855,0.0021437071
76,0.6251562,0.06637089,0.108122624,0.07892154,0.5170336,-0.012550652
77,0.44876355,0.09232029,0.08347097,0.06697355,0.36529258,0.025346741
78,0.40990144,0.049920864,0.07814507,0.054971654,0.33175635,-0.0050507896
79,0.5857139,0.08801009,0.10377793,0.070720956,0.48193598,0.017289132
