feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
0,0.035788402,0.04273593,0.046693426,0.036132447,-0.010905024,0.006603483
1,0.5632651,0.2613075,0.450064,0.28651363,0.11320108,-0.025206119
2,0.031646933,0.022233848,0.027683938,0.02037048,0.0039629955,0.0018633679
3,0.25756544,0.14586648,0.17876951,0.13318981,0.078795925,0.012676671
4,0.054759175,0.042299844,0.032229967,0.022115927,0.022529207,0.020183917
5,0.049584806,0.0017118949,0.04346756,0.031982195,0.006117247,-0.030270299
6,0.028222285,0.07992762,0.033867136,0.023242954,-0.0056448504,0.05668467
7,0.6093367,0.3827369,0.5072143,0.37303013,0.10212237,0.009706765
8,0.78253853,0.54059213,0.6313181,0.49413443,0.15122044,0.046457708
9,0.039924506,0.044719927,0.035375528,0.026800398,0.004548978,0.01791953
10,-0.03210023,0.11070729,0.010996512,0.0049906718,-0.043096744,0.105716616
11,-0.026192222,0.11907789,0.0145309465,0.007995082,-0.040723167,0.11108281
12,0.4973985,0.28801683,0.33438453,0.25719866,0.16301396,0.030818164
13,0.058275867,0.053104777,0.04570164,0.040272664,0.012574226,0.012832113
14,0.33500165,0.19095437,0.23001239,0.16437945,0.10498926,0.026574925
15,0.10163724,0.10699604,0.091612175,0.064143926,0.010025062,0.04285211
16,0.5965122,0.4177373,0.47075883,0.3626407,0.12575337,0.055096596
17,0.025388243,0.04003355,0.027508432,0.023200456,-0.0021201894,0.016833093
18,0.051743124,0.04019786,0.044120032,0.032224573,0.0076230913,0.007973287
19,0.70127,0.50190926,0.606369,0.4450148,0.094900966,0.05689445
20,0.058687106,0.023822494,0.042372473,0.026659701,0.016314633,-0.0028372072
21,0.58013237,0.34775293,0.46088806,0.32611308,0.11924431,0.021639854
22,0.9357487,0.5979539,0.8344389,0.5916346,0.10130978,0.006319344
23,0.042450704,0.028916202,0.03891957,0.022987518,0.003531132,0.005928684
24,0.8594142,0.389615,0.548558,0.36706826,0.31085622,0.022546738
25,0.70982444,0.48821133,0.6129068,0.45212603,0.09691763,0.036085308
26,0.6878181,0.33335605,0.45424327,0.29980236,0.23357484,0.03355369
27,0.78035146,0.47496685,0.6377795,0.4442727,0.14257199,0.030694157
28,0.050724473,0.032529082,0.042185776,0.0148135405,0.008538697,0.017715542
29,0.15445796,0.09716113,0.12770969,0.07989183,0.02674827,0.017269298
30,0.5300055,0.29479375,0.36943993,0.27544305,0.16056558,0.019350708
31,0.05090209,-0.004101084,0.055174608,0.038519066,-0.004272517,-0.04262015
32,0.09055717,0.09132871,0.09290614,0.05933199,-0.002348967,0.03199672
33,0.03039762,0.07212491,0.023871193,0.022153001,0.0065264273,0.049971912
34,0.032378357,0.05417125,0.03164482,0.022888387,0.00073353574,0.031282865
35,0.16848662,0.120043024,0.1478431,0.116168834,0.020643532,0.0038741902
36,1.2575067,0.8358724,1.1179218,0.8373307,0.1395849,-0.0014582872
37,0.010008986,-0.014051082,0.036055658,0.020582456,-0.026046671,-0.03463354
38,0.6264496,0.30924875,0.4430562,0.3301162,0.18339339,-0.020867467
39,0.046365112,0.05308741,0.041054524,0.026880339,0.0053105876,0.02620707
40,0.5234219,0.30925918,0.4355789,0.32580864,0.08784297,-0.016549468
41,0.108626954,0.05429348,0.11024521,0.081244186,-0.0016182587,-0.026950706
42,0.021772837,0.11314592,0.04453367,0.02676019,-0.022760833,0.08638573
43,0.0782821,0.030962214,0.061451726,0.03462907,0.016830377,-0.0036668554
44,0.27377605,0.26042864,0.24378535,0.17930794,0.029990703,0.0811207
45,0.023129504,0.05069914,0.017675785,0.018963378,0.005453719,0.031735763
46,0.50333714,0.2583996,0.30717582,0.2295363,0.19616133,0.02886331
47,0.113921575,0.08402474,0.10743938,0.06975736,0.006482199,0.014267385
48,0.07487575,0.105424196,0.06692393,0.04017476,0.007951818,0.065249436
49,0.8829954,0.57681227,0.8028885,0.5361959,0.080106914,0.040616393
50,-0.047923956,0.17474093,0.020052362,0.0063444525,-0.06797632,0.16839647
51,0.013330479,0.025961004,0.023095597,0.024792917,-0.009765117,0.0011680871
52,0.07075819,0.07138943,0.072215416,0.05208859,-0.0014572293,0.01930084
53,0.56634116,0.25298288,0.37892264,0.26970047,0.18741852,-0.016717583
54,0.83064604,0.48235753,0.7469812,0.47326913,0.083664834,0.009088397
55,0.07552807,0.087009735,0.07907983,0.051486336,-0.0035517588,0.0355234
56,0.042339556,0.13977529,0.04127454,0.035145357,0.0010650158,0.104629934
57,0.08998383,0.010824216,0.050639976,0.021636058,0.039343853,-0.010811842
58,0.05243239,0.028406914,0.034154203,0.027009025,0.018278189,0.0013978891
59,0.7821064,0.32847846,0.40398216,0.2952206,0.37812424,0.033257842
60,0.065047994,0.16141273,0.05927802,0.04984768,0.0057699755,0.11156505
61,0.0368795,-0.012191966,0.027864689,0.014228361,0.0090148095,-0.026420327
62,0.7950363,0.38492233,0.5125344,0.37386194,0.28250194,0.011060387
63,-0.0047241068,0.11060243,0.027037036,0.01950049,-0.031761143,0.091101944
64,0.67089987,0.34480408,0.43706483,0.2927054,0.23383504,0.05209869
65,0.09041653,0.060286038,0.07499783,0.055804867,0.015418701,0.0044811703
66,0.017098013,0.008203686,0.014934324,0.010359801,0.0021636896,-0.0021561151
