feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
0,-0.0043335548,-0.034901977,0.014975185,0.010468142,-0.019308738,-0.045370117
1,0.02736208,0.0320207,0.020469293,0.015902165,0.0068927873,0.016118534
2,0.2847277,0.13286576,0.2486039,0.16429886,0.036123797,-0.031433105
3,0.6112099,0.27390933,0.40639582,0.29682326,0.2048141,-0.022913933
4,0.72800404,0.28209564,0.4366908,0.28267995,0.29131323,-0.00058430433
5,0.05146398,0.036245193,0.048547707,0.031372804,0.0029162727,0.004872389
6,0.6178198,0.25781855,0.3145786,0.2104002,0.3032412,0.047418356
7,0.32754457,0.19400695,0.24683794,0.19116679,0.080706626,0.0028401613
8,0.76096845,0.3549199,0.5240694,0.37331843,0.23689902,-0.018398523
9,-0.0021177502,-0.01092147,0.028582698,0.018650115,-0.030700449,-0.029571585
10,0.015839402,-0.053229414,0.018778872,0.009377053,-0.00293947,-0.06260647
11,0.04810115,-0.024515413,0.04534139,0.027217302,0.0027597584,-0.051732715
12,0.13697255,0.03691371,0.083133355,0.060314097,0.05383919,-0.023400385
13,0.5262528,0.22805005,0.31672978,0.22667965,0.20952302,0.0013704002
14,0.024498735,-0.015708504,0.021623652,0.02217074,0.0028750822,-0.037879243
15,-0.016442526,0.13521415,0.02305412,0.0140467975,-0.039496645,0.121167354
16,0.5491157,0.24489836,0.38565448,0.2537383,0.16346124,-0.00883995
17,0.5179152,0.25575942,0.35800177,0.25901404,0.15991342,-0.0032546222
18,0.6921483,0.31182197,0.40748906,0.29966378,0.28465927,0.012158185
19,0.066650644,0.057520967,0.05088172,0.030655747,0.015768923,0.02686522
20,0.08924026,0.031373642,0.07770448,0.05251943,0.011535779,-0.021145787
21,0.064554706,-0.025463035,0.04077085,0.028324034,0.023783855,-0.053787068
22,0.9534887,0.45506003,0.6989129,0.46734375,0.2545758,-0.012283713
23,0.7240876,0.11599638,0.23209564,0.17566186,0.49199194,-0.05966548
24,0.72625506,0.25431344,0.4006915,0.27402768,0.32556355,-0.019714236
25,0.85246015,0.49564603,0.6486929,0.5156739,0.20376724,-0.020027846
26,0.02638375,0.014782977,0.03723869,0.01941283,-0.010854941,-0.004629853
27,-0.003232028,0.12009398,0.007948311,0.006846058,-0.011180339,0.11324792
28,0.27224433,0.16991414,0.17889142,0.14815897,0.093352914,0.021755174
29,0.73163944,0.29381147,0.3999754,0.2745306,0.33166406,0.01928088
30,0.14318599,0.074138254,0.085895166,0.047906406,0.057290822,0.026231848
31,0.1172901,0.09073197,0.053120635,0.03545032,0.06416947,0.05528165
32,0.053724993,0.03830255,0.03414915,0.025873382,0.019575842,0.012429167
33,0.56706667,0.25051522,0.32077298,0.19729914,0.2462937,0.053216085
34,0.94466233,0.54778665,0.758422,0.5051731,0.18624032,0.042613566
35,0.43912593,0.22166508,0.2670007,0.20394342,0.17212522,0.017721668
36,0.58391505,0.36422467,0.42538422,0.31833056,0.15853083,0.045894116
37,0.8397567,0.3289484,0.4200651,0.27572507,0.41969162,0.05322334
38,0.023839153,0.05615273,0.019689059,0.020278864,0.0041500945,0.035873868
39,0.6113415,0.20295097,0.27887124,0.19863102,0.33247024,0.004319951
40,0.018041288,0.015341271,0.02577588,0.012887016,-0.007734591,0.0024542548
41,0.14181204,0.07616513,0.10833305,0.08402381,0.03347899,-0.007858679
42,0.12505226,0.1263197,0.121288024,0.093939565,0.0037642345,0.03238014
43,0.9280904,0.43125218,0.5902658,0.41468915,0.33782458,0.016563028
44,0.57594895,0.42814776,0.5180278,0.37086287,0.05792117,0.05728489
45,0.043014877,0.0077672824,0.018600356,0.0119186975,0.02441452,-0.004151415
46,0.20643088,0.1280661,0.19726495,0.13215442,0.009165928,-0.0040883273
47,0.47254246,0.16916585,0.24593559,0.17667265,0.22660688,-0.0075068027
48,0.84896535,0.40250343,0.4961748,0.3702806,0.35279053,0.032222837
49,0.90216756,0.4178915,0.6319927,0.40966314,0.27017486,0.008228362
50,0.048013948,0.06160123,0.048409868,0.036646612,-0.00039592013,0.024954617
51,0.7969397,0.3528141,0.50626177,0.3440907,0.2906779,0.008723408
52,0.54479927,0.22971307,0.34807655,0.21631488,0.19672272,0.013398185
53,0.545403,0.18329184,0.26026508,0.1923143,0.28513792,-0.009022459
54,0.08040826,0.06408302,0.054086257,0.036493696,0.026322003,0.027589321
55,0.76975644,0.28844306,0.4059058,0.2771172,0.36385062,0.011325866
56,0.07088883,-0.008768741,0.06264014,0.034356546,0.008248694,-0.043125287
57,0.03681398,0.024660813,0.01411959,0.010317441,0.022694392,0.014343372
58,0.05032972,0.033557784,0.019500079,0.015504998,0.03082964,0.018052787
59,0.1896915,0.12029017,0.15933895,0.10712711,0.030352548,0.01316306
60,0.07779055,0.00498283,0.068371825,0.052296154,0.009418726,-0.047313325
61,0.050870914,0.06165006,0.015196574,0.016154457,0.03567434,0.045495603
62,0.0020399063,0.12542139,0.02531827,0.013592228,-0.023278365,0.11182916
63,0.009699137,0.010988796,0.015954204,0.010986631,-0.006255067,2.165325e-06
64,0.047595896,0.0048890933,0.04489986,0.026492227,0.0026960373,-0.021603134
65,0.088069394,0.04681428,0.05145797,0.03044052,0.036611423,0.016373761
66,0.558897,0.28656366,0.36667454,0.2658226,0.19222248,0.020741075
67,0.057807352,0.038969506,0.039053194,0.022724247,0.018754158,0.016245259
68,0.50417703,0.19317119,0.2425026,0.16440888,0.26167443,0.02876231
69,0.12990747,0.089836,0.11478494,0.07918464,0.015122533,0.010651365
70,-0.008074231,0.09684369,0.013479548,0.005936538,-0.021553779,0.09090715
71,1.0629548,0.4082313,0.62521714,0.41072637,0.43773764,-0.0024950802
72,0.678736,0.25887713,0.3583123,0.25160617,0.32042366,0.007270962
73,0.014912217,0.036569256,0.005299937,0.0015033346,0.00961228,0.035065923
74,0.025376884,0.0061335345,0.029736007,0.020943454,-0.0043591224,-0.0148099195
75,0.07619937,0.059204288,0.07166262,0.059963983,0.004536748,-0.0007596947
76,0.3050998,0.23310597,0.25953656,0.19350585,0.04556322,0.03960012
77,0.43076724,0.108962506,0.1728783,0.105157696,0.25788894,0.0038048103
78,0.05853657,0.03526147,0.03581304,0.02254351,0.02272353,0.01271796
79,0.2660119,0.16539177,0.22794966,0.16265967,0.03806223,0.002732098
80,1.0155457,0.5365565,0.8226827,0.5670729,0.19286305,-0.030516446
81,0.029249758,0.048790947,0.019394804,0.011461869,0.009854954,0.037329078
82,0.033300903,0.06548933,0.07885604,0.050206967,-0.04555514,0.015282363
83,0.10037041,0.05877581,0.07389209,0.049178224,0.02647832,0.009597585
84,0.15987466,0.11988299,0.11293229,0.07344015,0.046942376,0.046442844
85,0.64906764,0.38600484,0.42493296,0.313618,0.22413468,0.07238683
86,0.8230017,0.41810906,0.60641307,0.4009768,0.21658862,0.017132252
87,1.149637,0.6193028,0.962512,0.6652707,0.18712497,-0.045967877
88,0.23095526,0.21953022,0.11996567,0.08944855,0.110989586,0.13008168
89,0.04196429,0.031319246,0.018375827,0.016193409,0.023588462,0.015125837
90,0.0066314237,0.036959596,0.022920301,0.016816022,-0.016288877,0.020143574
91,0.04631323,0.03910377,0.030872613,0.029251486,0.015440617,0.009852283
92,0.06836935,0.16115205,0.054063164,0.040327452,0.014306188,0.1208246
93,0.022502093,0.080985725,0.022867884,0.021306109,-0.00036579184,0.059679616
94,0.24516025,0.17392041,0.21892352,0.16943553,0.026236728,0.004484877
95,-0.026937906,0.11834129,0.013069774,0.004967337,-0.04000768,0.11337395
96,0.619558,0.2946025,0.4394619,0.29955715,0.18009609,-0.004954636
97,0.078095905,0.023978109,0.026178803,0.020438734,0.051917102,0.003539374
98,0.6867563,0.32081968,0.4875179,0.34495065,0.19923842,-0.02413097
99,0.8051535,0.35886595,0.59881616,0.3798843,0.20633733,-0.021018356
100,0.6314357,0.3092706,0.43096438,0.31290245,0.20047131,-0.00363186
101,0.2545228,0.1324231,0.18896046,0.14483671,0.06556234,-0.012413606
102,0.5035992,0.29350773,0.36790505,0.2754575,0.13569418,0.018050224
103,0.028517516,0.0996576,0.046384294,0.024918327,-0.017866777,0.07473928
104,0.043629676,0.023133071,0.016932119,0.011704439,0.026697557,0.011428632
105,0.12905276,0.07525868,0.079174474,0.044263832,0.049878284,0.030994847
106,0.5641505,0.2542352,0.39929873,0.26715672,0.16485178,-0.012921512
107,0.4907098,0.14056435,0.20659235,0.12377336,0.28411746,0.016790994
108,0.037168957,0.021139245,0.04416167,0.021528373,-0.0069927126,-0.00038912706
109,0.022808814,-0.027660364,0.027992312,0.01654696,-0.0051834974,-0.044207327
110,-0.0023116365,-0.051386666,0.012664543,0.008030126,-0.01497618,-0.059416793
111,1.2099739,0.6357785,0.94314986,0.6583908,0.26682407,-0.022612333
112,0.053812753,0.0325835,0.044276312,0.029827412,0.009536441,0.002756089
113,0.76958996,0.44248915,0.6123974,0.42309594,0.15719259,0.019393206
114,0.18828155,0.09279,0.118393086,0.08928028,0.069888465,0.0035097227
115,0.97203493,0.5402594,0.7556597,0.56893754,0.21637523,-0.02867812
116,0.06792924,0.013536597,0.04545363,0.023834234,0.022475608,-0.010297637
117,0.16190542,0.058532972,0.1063086,0.065792225,0.05559682,-0.0072592534
118,0.21437813,0.14439091,0.23274009,0.1586825,-0.018361956,-0.0142915845
119,-0.029327063,0.1169669,0.006019162,0.0016084018,-0.035346225,0.1153585
120,0.71917486,0.26720008,0.36830717,0.24710307,0.3508677,0.020097017
121,0.012709981,0.13324142,0.017900053,0.010951196,-0.0051900726,0.12229022
122,0.040332805,0.03695263,0.038119234,0.03125154,0.0022135712,0.005701091
123,0.7412876,0.33952495,0.44822615,0.32530218,0.29306144,0.014222771
124,1.0289739,0.6063812,0.8342835,0.58052504,0.19469047,0.025856137
125,0.06342295,0.0201746,0.049276322,0.02625626,0.014146626,-0.0060816593
126,0.029576702,-0.0024417178,0.028430074,0.0211388,0.0011466276,-0.023580518
127,0.4987434,0.20628865,0.28751394,0.22136769,0.21122947,-0.015079036
128,0.7517277,0.44470343,0.57966024,0.45846397,0.17206746,-0.013760537
129,0.08523247,0.041259848,0.07706007,0.061557412,0.008172393,-0.020297565
130,0.72138125,0.31730834,0.47595295,0.32649812,0.2454283,-0.0091897845
131,1.0896683,0.697475,0.88153076,0.64417183,0.20813751,0.053303182
132,0.07566119,0.058354236,0.0674221,0.042462263,0.00823909,0.015891973
133,-0.014883583,0.113443345,0.015964383,0.00740276,-0.030847967,0.10604058
134,0.984953,0.56999224,0.79404855,0.58577895,0.19090444,-0.015786707
135,0.5079558,0.19754127,0.2413601,0.17582645,0.2665957,0.021714821
136,-0.0030124565,0.056783225,0.016434649,0.011035591,-0.019447105,0.045747634
137,0.08888656,0.057917204,0.07014581,0.05451418,0.01874075,0.003403023
138,0.76405805,0.37666577,0.53125316,0.34921736,0.2328049,0.027448416
139,0.060841687,0.04505084,0.053476818,0.028924298,0.007364869,0.016126543
140,0.3658357,0.13531494,0.18807545,0.14775304,0.17776024,-0.012438104
141,0.23841341,0.1386845,0.16295634,0.12090416,0.07545707,0.017780334
142,0.897591,0.35045838,0.4712693,0.32408565,0.4263217,0.02637273
143,0.7690212,0.422307,0.61530423,0.45547986,0.15371698,-0.033172846
144,0.081558384,0.061568905,0.04515777,0.03606072,0.036400612,0.025508184
145,0.101807095,0.0308793,0.07544448,0.0417584,0.026362613,-0.010879099
146,-0.002323952,-0.05720749,0.013765285,0.0055129533,-0.016089236,-0.06272045
147,0.22139865,0.068466894,0.17364375,0.099081494,0.0477549,-0.0306146
148,0.47340742,0.25792757,0.3392589,0.22757342,0.13414851,0.030354142
149,0.15757552,0.112039015,0.108719364,0.08092116,0.048856154,0.031117857
150,0.71834326,0.30589765,0.4366479,0.3150574,0.28169537,-0.009159744
151,0.15744875,0.08251342,0.10478772,0.0658723,0.05266103,0.016641125
152,-0.00806949,0.011734225,0.006761928,0.010758994,-0.014831418,0.0009752307
153,1.1100807,0.55539536,0.75921977,0.5538648,0.35086095,0.0015305877
154,0.11110227,0.075435355,0.074171826,0.056129374,0.03693044,0.019305982
