feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
0,0.036398746,0.043336023,0.048015352,0.037015717,-0.011616606,0.006320305
1,0.5569796,0.26571494,0.44011822,0.28535053,0.11686137,-0.019635588
2,0.030881261,0.021594753,0.02908177,0.02125464,0.0017994922,0.00034011342
3,0.25598466,0.14283803,0.17422988,0.13061287,0.08175479,0.012225166
4,0.055691477,0.0424333,0.032992467,0.022383446,0.02269901,0.020049853
5,0.05193488,0.0024537581,0.04472538,0.03385853,0.0072094984,-0.03140477
6,0.03096218,0.07945316,0.034656253,0.02372964,-0.0036940724,0.055723526
7,0.62480015,0.39838687,0.52320707,0.3923554,0.10159308,0.0060314536
8,0.75289637,0.5373017,0.60991824,0.47490624,0.14297813,0.062395483
9,0.040452078,0.044556182,0.03781635,0.02586036,0.0026357286,0.018695822
10,-0.032118164,0.11041244,0.010783744,0.0069728117,-0.042901907,0.10343963
11,-0.026009277,0.119308524,0.017615337,0.009516129,-0.043624613,0.1097924
12,0.48622867,0.2950281,0.32717022,0.24372526,0.15905845,0.051302835
13,0.061118543,0.05429316,0.049233466,0.040001415,0.011885077,0.014291745
14,0.3270296,0.1901971,0.22379993,0.16046295,0.10322966,0.02973415
15,0.10503024,0.10780274,0.09600949,0.06581329,0.009020746,0.041989453
16,0.59202987,0.4191779,0.46394053,0.3601589,0.12808934,0.059019
17,0.02598796,0.04118377,0.031743683,0.02389977,-0.0057557225,0.017284
18,0.055367332,0.0429573,0.045528322,0.032554265,0.0098390095,0.010403033
19,0.7566315,0.53785455,0.6560234,0.48203167,0.10060811,0.05582288
20,0.06005875,0.024823276,0.044143416,0.027531711,0.015915334,-0.002708435
21,0.5655341,0.33152014,0.44918796,0.32379586,0.11634615,0.007724285
22,0.9662449,0.6174145,0.86619115,0.6169711,0.10005373,0.00044339895
23,0.042234115,0.028686352,0.03831634,0.022876434,0.003917776,0.005809918
24,0.9119636,0.41247946,0.5553453,0.37613437,0.3566183,0.036345094
25,0.7290776,0.498468,0.62637305,0.46323875,0.102704525,0.035229266
26,0.7170276,0.34793594,0.47618595,0.3294857,0.24084166,0.01845023
27,0.7886096,0.4851759,0.65296674,0.44780448,0.13564289,0.037371427
28,0.05008919,0.033543263,0.040889803,0.015685637,0.009199388,0.017857626
29,0.14832836,0.09296562,0.12238084,0.074908935,0.025947526,0.018056683
30,0.53306055,0.29733762,0.37910053,0.29185456,0.15396002,0.005483061
31,0.052915636,-0.002292248,0.056800738,0.036970492,-0.0038851015,-0.03926274
32,0.09273255,0.09284831,0.095315844,0.06020718,-0.002583295,0.032641128
33,0.03092259,0.07378617,0.026818763,0.021693254,0.0041038264,0.052092917
34,0.03161153,0.053464726,0.031344708,0.021553364,0.0002668202,0.031911362
35,0.17398182,0.124954395,0.15512171,0.11981802,0.018860102,0.005136378
36,1.2796,0.8578443,1.1422981,0.8460851,0.13730192,0.011759222
37,0.008975205,-0.013252073,0.035902422,0.020393267,-0.026927218,-0.03364534
38,0.6288251,0.30245236,0.44276223,0.3230062,0.1860629,-0.020553857
39,0.048971657,0.05438974,0.043824542,0.028510321,0.0051471144,0.02587942
40,0.5323883,0.31432953,0.44342086,0.32832307,0.08896747,-0.013993531
41,0.11099629,0.05616696,0.11355022,0.08238836,-0.0025539324,-0.026221395
42,0.023179775,0.1135359,0.04540772,0.02965578,-0.022227945,0.08388013
43,0.08150264,0.032649707,0.066192895,0.03767064,0.015309744,-0.0050209314
44,0.278048,0.26602077,0.2456428,0.18050683,0.032405213,0.08551395
45,0.023105701,0.05125978,0.021712454,0.018825417,0.0013932474,0.03243436
46,0.519106,0.28782713,0.3267781,0.2566604,0.19232786,0.031166732
47,0.114648506,0.084884375,0.109761104,0.07041617,0.004887402,0.014468208
48,0.07848008,0.106659986,0.069841154,0.04433943,0.008638926,0.062320556
49,0.90248215,0.594372,0.81848496,0.5532993,0.08399719,0.041072667
50,-0.04775118,0.17371131,0.021245183,0.0075436924,-0.06899636,0.16616762
51,0.060379077,0.033294767,0.05912273,0.043435555,0.0012563467,-0.010140788
52,0.07092921,0.07316639,0.07213678,0.052373268,-0.0012075752,0.020793125
53,0.56277645,0.25391817,0.37610194,0.25979096,0.1866745,-0.005872786
54,0.84849167,0.4992256,0.7624371,0.4849349,0.08605456,0.01429069
55,0.07895628,0.089324385,0.0825697,0.056466714,-0.0036134198,0.03285767
56,0.043110512,0.14146376,0.041647743,0.03469774,0.0014627688,0.106766015
57,0.08920279,0.0069195204,0.04933463,0.021656401,0.03986816,-0.0147368815
58,0.05305574,0.029520845,0.035092272,0.025693884,0.017963469,0.003826961
59,0.96422285,0.497074,0.5575523,0.37999955,0.40667057,0.11707446
60,0.07089928,0.16629438,0.06752444,0.0549899,0.0033748373,0.11130448
61,0.03735043,-0.011706103,0.025121134,0.014106045,0.012229297,-0.025812147
62,0.7875915,0.3720099,0.5187404,0.36786166,0.2688511,0.004148245
63,-0.0044676545,0.110556215,0.028676303,0.019175537,-0.033143956,0.09138068
64,0.6738767,0.3485369,0.4378691,0.29565135,0.2360076,0.052885562
65,0.10089767,0.06503523,0.085426606,0.06290497,0.015471064,0.0021302626
66,0.016754286,0.008268162,0.014364527,0.009057627,0.0023897598,-0.0007894654
67,0.85724354,0.5758867,0.7244646,0.5540294,0.13277894,0.021857321
68,0.02550861,0.014937866,0.022788513,0.014529203,0.002720097,0.00040866248
69,-0.029075475,0.11944458,0.012403718,0.005772717,-0.041479193,0.11367186
70,1.2930073,0.7808094,0.997225,0.7230065,0.29578227,0.057802916
71,0.04167838,0.056845214,0.035568137,0.025773022,0.0061102435,0.031072192
72,0.348848,0.21153417,0.30260608,0.21911265,0.04624191,-0.0075784773
73,0.46722355,0.1550293,0.21775016,0.14694713,0.2494734,0.008082166
74,0.04744962,0.040993255,0.03789988,0.03219589,0.009549737,0.008797366
75,0.57864785,0.29131624,0.4694031,0.3181673,0.109244764,-0.026851058
76,0.73017806,0.4690843,0.59950256,0.43301648,0.1306755,0.036067814
77,0.017302122,0.068279736,0.028387552,0.016465811,-0.01108543,0.051813923
78,0.77108425,0.43570718,0.5669134,0.41615376,0.20417082,0.019553423
79,1.137264,0.39130083,0.47751424,0.3055825,0.65974975,0.08571833
80,0.7591759,0.35816193,0.47277054,0.3384376,0.28640535,0.01972434
81,0.019076606,0.1272653,0.045324035,0.024714153,-0.026247429,0.10255115
82,-0.021415396,0.12587427,0.021679554,0.0105700195,-0.043094948,0.11530425
83,0.8330789,0.6483141,0.7803254,0.58458704,0.052753508,0.06372708
84,0.90766025,0.5276134,0.80411667,0.5238861,0.10354358,0.0037273169
85,0.5202438,0.35476595,0.45704886,0.33500198,0.06319496,0.019763976
86,0.14072682,0.112111546,0.11400692,0.086136445,0.026719898,0.0259751
87,0.1996208,0.11217714,0.16130865,0.10593574,0.038312152,0.0062414035
88,0.22254042,0.15728933,0.18176018,0.14510784,0.040780246,0.012181491
89,0.024057826,0.018582584,0.021863297,0.01516325,0.0021945294,0.003419334
90,0.06865705,0.14135821,0.085215904,0.06596353,-0.016558856,0.07539468
91,0.9868324,0.66054124,0.8680118,0.6193825,0.11882061,0.041158736
92,0.017645948,0.04414407,0.014464419,0.011202646,0.0031815283,0.032941423
93,0.3171142,0.21921799,0.29395092,0.20708202,0.023163289,0.012135968
94,0.70404965,0.3322056,0.61366445,0.3652853,0.0903852,-0.033079714
95,0.0291038,0.0934969,0.046737686,0.023724282,-0.017633885,0.069772616
96,0.030945517,0.054833714,0.026612174,0.02174707,0.0043333434,0.033086643
97,0.9545916,0.34735644,0.5535687,0.3999232,0.40102285,-0.052566767
98,0.96978253,0.6293122,0.83523405,0.5928416,0.13454849,0.036470592
99,0.10596869,0.15550265,0.11893116,0.0808309,-0.012962468,0.074671745
100,0.052929193,-0.014296478,0.028952958,0.020439506,0.023976235,-0.034735985
101,0.016079675,0.10260948,0.01743323,0.012901996,-0.0013535544,0.08970748
102,0.032728482,-0.022099659,0.01761832,0.0100127915,0.015110161,-0.03211245
103,0.0015107581,0.23429938,0.030416377,0.022996513,-0.028905619,0.21130286
104,-0.037477627,0.1185831,0.008429877,0.0022882095,-0.045907505,0.11629489
105,0.75653505,0.3835808,0.44440314,0.3242281,0.3121319,0.059352696
106,0.04528831,-0.01413447,0.053082652,0.028877644,-0.007794343,-0.043012112
107,0.05704386,0.08218918,0.061598852,0.04393753,-0.0045549907,0.03825165
108,0.027484171,0.04716749,0.020881684,0.013968801,0.0066024866,0.033198692
109,1.0383149,0.65854645,0.94221777,0.6118109,0.09609717,0.046735525
110,0.046750642,0.11221523,0.055736165,0.038310874,-0.008985523,0.07390435
111,0.84112823,0.49834883,0.6564138,0.465609,0.18471444,0.032739818
112,0.0076484904,-0.054286346,0.018806417,0.0061559696,-0.011157926,-0.060442314
113,0.7226858,0.4388994,0.50114816,0.38496095,0.22153765,0.05393845
114,-0.022797588,0.124182045,0.015837472,0.007533776,-0.03863506,0.11664827
115,0.06546295,0.044941258,0.043364223,0.030550279,0.022098724,0.014390979
116,0.07420197,0.07508049,0.0742465,0.06630871,-4.453212e-05,0.008771785
117,0.0342234,0.106306106,0.049172815,0.033301815,-0.014949415,0.07300429
118,1.0894933,0.71373296,0.9371289,0.7038177,0.15236437,0.009915233
119,0.6718496,0.4377804,0.5013388,0.378109,0.17051083,0.059671402
120,0.00029084473,0.115963735,0.023361979,0.01126665,-0.023071134,0.104697086
121,0.030411862,0.043701325,0.023298312,0.011693968,0.00711355,0.032007355
122,0.034334373,0.110749386,0.06031859,0.042537257,-0.025984216,0.06821213
123,0.978547,0.66111565,0.878579,0.6619506,0.09996796,-0.00083494186
